iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.52,4.652,0.002,0.002,iteration,applied_iteration_adjustment,True
2,0,1,3,4.56,5.749,0.019,0.019,iteration,applied_iteration_adjustment,True
2,0,1,4,5.44,5.894,0.004,0.004,iteration,applied_iteration_adjustment,True
2,0,1,5,9.54,6.19,0.02,0.02,iteration,applied_iteration_adjustment,True
2,0,1,6,18.78,6.25,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,23.28,6.75,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.97,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.52,4.649,-0.004,-0.004,iteration,applied_iteration_adjustment,True
4,0,1,3,4.56,5.777,0.027,0.027,iteration,applied_iteration_adjustment,True
4,0,1,4,5.44,5.887,-0.007,-0.007,iteration,applied_iteration_adjustment,True
4,0,1,5,9.54,6.187,-0.004,-0.004,iteration,applied_iteration_adjustment,True
4,0,1,6,18.78,6.25,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,23.28,6.75,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.97,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.52,4.644,-0.005,-0.005,iteration,applied_iteration_adjustment,True
6,0,1,3,4.56,5.781,0.004,0.004,iteration,applied_iteration_adjustment,True
6,0,1,4,5.44,5.889,0.002,0.002,iteration,applied_iteration_adjustment,True
6,0,1,5,9.54,6.186,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,6,18.78,6.25,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,23.28,6.75,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.97,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.52,4.638,-0.005,-0.005,iteration,applied_iteration_adjustment,True
8,0,1,3,4.56,5.784,0.003,0.003,iteration,applied_iteration_adjustment,True
8,0,1,4,5.44,5.89,0.001,0.001,iteration,applied_iteration_adjustment,True
8,0,1,5,9.54,6.185,-0.001,-0.001,iteration,applied_iteration_adjustment,True
8,0,1,6,18.78,6.25,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,23.28,6.75,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.97,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
