iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.28,4.859,0.029,0.029,iteration,applied_iteration_adjustment,True
2,0,1,3,4.7,5.911,0.061,0.061,iteration,applied_iteration_adjustment,True
2,0,1,4,5.8,6.06,-0.05,-0.05,iteration,applied_iteration_adjustment,True
2,0,1,5,8.76,6.359,-0.051,-0.051,iteration,applied_iteration_adjustment,True
2,0,1,6,19.63,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.84,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.61,7.12,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.28,4.881,0.022,0.022,iteration,applied_iteration_adjustment,True
4,0,1,3,4.7,5.933,0.022,0.022,iteration,applied_iteration_adjustment,True
4,0,1,4,5.8,6.044,-0.016,-0.016,iteration,applied_iteration_adjustment,True
4,0,1,5,8.76,6.328,-0.032,-0.032,iteration,applied_iteration_adjustment,True
4,0,1,6,19.63,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.84,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.61,7.12,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.28,4.901,0.02,0.02,iteration,applied_iteration_adjustment,True
6,0,1,3,4.7,5.937,0.003,0.003,iteration,applied_iteration_adjustment,True
6,0,1,4,5.8,6.039,-0.005,-0.005,iteration,applied_iteration_adjustment,True
6,0,1,5,8.76,6.304,-0.023,-0.023,iteration,applied_iteration_adjustment,True
6,0,1,6,19.63,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.84,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.61,7.12,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.28,4.918,0.018,0.018,iteration,applied_iteration_adjustment,True
8,0,1,3,4.7,5.93,-0.007,-0.007,iteration,applied_iteration_adjustment,True
8,0,1,4,5.8,6.041,0.002,0.002,iteration,applied_iteration_adjustment,True
8,0,1,5,8.76,6.289,-0.016,-0.016,iteration,applied_iteration_adjustment,True
8,0,1,6,19.63,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.84,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.61,7.12,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
