iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.58,4.851,0.051,0.051,iteration,applied_iteration_adjustment,True
2,0,1,3,4.1,5.678,0.088,0.088,iteration,applied_iteration_adjustment,True
2,0,1,4,5.72,6.068,0.018,0.018,iteration,applied_iteration_adjustment,True
2,0,1,5,9.3,6.351,-0.099,-0.099,iteration,applied_iteration_adjustment,True
2,0,1,6,18.73,6.67,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.7,7.0,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.95,7.26,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.58,4.816,-0.035,-0.035,iteration,applied_iteration_adjustment,True
4,0,1,3,4.1,5.709,0.032,0.032,iteration,applied_iteration_adjustment,True
4,0,1,4,5.72,6.071,0.003,0.003,iteration,applied_iteration_adjustment,True
4,0,1,5,9.3,6.373,0.022,0.022,iteration,applied_iteration_adjustment,True
4,0,1,6,18.73,6.67,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.7,7.0,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.95,7.26,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.58,4.801,-0.015,-0.015,iteration,applied_iteration_adjustment,True
6,0,1,3,4.1,5.73,0.021,0.021,iteration,applied_iteration_adjustment,True
6,0,1,4,5.72,6.062,-0.009,-0.009,iteration,applied_iteration_adjustment,True
6,0,1,5,9.3,6.366,-0.006,-0.006,iteration,applied_iteration_adjustment,True
6,0,1,6,18.73,6.67,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.7,7.0,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.95,7.26,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.58,4.802,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,4.1,5.738,0.008,0.008,iteration,applied_iteration_adjustment,True
8,0,1,4,5.72,6.051,-0.011,-0.011,iteration,applied_iteration_adjustment,True
8,0,1,5,9.3,6.352,-0.014,-0.014,iteration,applied_iteration_adjustment,True
8,0,1,6,18.73,6.67,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.7,7.0,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.95,7.26,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
