iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.78,4.96,0.2,0.2,iteration,applied_iteration_adjustment,True
2,0,1,3,4.64,5.815,0.055,0.055,iteration,applied_iteration_adjustment,True
2,0,1,4,5.82,6.057,-0.053,-0.053,iteration,applied_iteration_adjustment,True
2,0,1,5,9.51,6.338,-0.072,-0.072,iteration,applied_iteration_adjustment,True
2,0,1,6,19.24,6.63,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.42,7.03,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.3,7.28,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.78,5.101,0.141,0.141,iteration,applied_iteration_adjustment,True
4,0,1,3,4.64,5.861,0.046,0.046,iteration,applied_iteration_adjustment,True
4,0,1,4,5.82,6.035,-0.022,-0.022,iteration,applied_iteration_adjustment,True
4,0,1,5,9.51,6.331,-0.007,-0.007,iteration,applied_iteration_adjustment,True
4,0,1,6,19.24,6.63,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.42,7.03,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.3,7.28,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.78,5.216,0.115,0.115,iteration,applied_iteration_adjustment,True
6,0,1,3,4.64,5.896,0.034,0.034,iteration,applied_iteration_adjustment,True
6,0,1,4,5.82,6.011,-0.024,-0.024,iteration,applied_iteration_adjustment,True
6,0,1,5,9.51,6.306,-0.025,-0.025,iteration,applied_iteration_adjustment,True
6,0,1,6,19.24,6.63,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.42,7.03,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.3,7.28,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.78,5.296,0.08,0.08,iteration,applied_iteration_adjustment,True
8,0,1,3,4.64,5.885,-0.011,-0.011,iteration,applied_iteration_adjustment,True
8,0,1,4,5.82,6.019,0.008,0.008,iteration,applied_iteration_adjustment,True
8,0,1,5,9.51,6.306,0.001,0.001,iteration,applied_iteration_adjustment,True
8,0,1,6,19.24,6.63,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.42,7.03,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.3,7.28,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
