iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.77,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,3,4.56,5.07,0.2,0.2,iteration,applied_iteration_adjustment,True
2,0,1,4,6.45,5.647,0.167,0.167,iteration,applied_iteration_adjustment,True
2,0,1,5,10.59,5.826,0.066,0.066,iteration,applied_iteration_adjustment,True
2,0,1,6,12.73,6.122,0.062,0.062,iteration,applied_iteration_adjustment,True
2,0,1,7,18.34,6.57,0.06,0.06,iteration,applied_iteration_adjustment,True
2,0,1,8,22.8,6.82,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,26.06,7.14,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.77,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,4.56,5.007,-0.063,-0.063,iteration,applied_iteration_adjustment,True
4,0,1,4,6.45,5.732,0.085,0.085,iteration,applied_iteration_adjustment,True
4,0,1,5,10.59,5.89,0.065,0.065,iteration,applied_iteration_adjustment,True
4,0,1,6,12.73,6.172,0.051,0.051,iteration,applied_iteration_adjustment,True
4,0,1,7,18.34,6.63,0.06,0.06,iteration,applied_iteration_adjustment,True
4,0,1,8,22.8,6.82,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,26.06,7.14,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.77,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,4.56,4.918,-0.089,-0.089,iteration,applied_iteration_adjustment,True
6,0,1,4,6.45,5.818,0.086,0.086,iteration,applied_iteration_adjustment,True
6,0,1,5,10.59,5.93,0.039,0.039,iteration,applied_iteration_adjustment,True
6,0,1,6,12.73,6.238,0.066,0.066,iteration,applied_iteration_adjustment,True
6,0,1,7,18.34,6.69,0.06,0.06,iteration,applied_iteration_adjustment,True
6,0,1,8,22.8,6.82,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,26.06,7.14,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.77,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,4.56,4.836,-0.082,-0.082,iteration,applied_iteration_adjustment,True
8,0,1,4,6.45,5.902,0.085,0.085,iteration,applied_iteration_adjustment,True
8,0,1,5,10.59,5.928,-0.002,-0.002,iteration,applied_iteration_adjustment,True
8,0,1,6,12.73,6.335,0.097,0.097,iteration,applied_iteration_adjustment,True
8,0,1,7,18.34,6.677,-0.013,-0.013,iteration,applied_iteration_adjustment,True
8,0,1,8,22.8,6.82,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,26.06,7.14,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
