iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.35,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,3,3.42,4.768,-0.122,-0.122,iteration,applied_iteration_adjustment,True
2,0,1,4,5.78,5.863,0.093,0.093,iteration,applied_iteration_adjustment,True
2,0,1,5,8.72,6.133,0.133,0.133,iteration,applied_iteration_adjustment,True
2,0,1,6,12.24,6.385,0.155,0.155,iteration,applied_iteration_adjustment,True
2,0,1,7,18.82,6.45,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,22.91,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,26.09,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.35,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,3.42,4.637,-0.132,-0.132,iteration,applied_iteration_adjustment,True
4,0,1,4,5.78,5.909,0.046,0.046,iteration,applied_iteration_adjustment,True
4,0,1,5,8.72,6.201,0.068,0.068,iteration,applied_iteration_adjustment,True
4,0,1,6,12.24,6.484,0.099,0.099,iteration,applied_iteration_adjustment,True
4,0,1,7,18.82,6.485,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,22.91,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,26.09,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.35,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,3.42,4.548,-0.088,-0.088,iteration,applied_iteration_adjustment,True
6,0,1,4,5.78,5.938,0.029,0.029,iteration,applied_iteration_adjustment,True
6,0,1,5,8.72,6.25,0.049,0.049,iteration,applied_iteration_adjustment,True
6,0,1,6,12.24,6.533,0.049,0.049,iteration,applied_iteration_adjustment,True
6,0,1,7,18.82,6.534,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,22.91,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,26.09,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.499,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.35,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,3.42,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,4,5.78,5.951,0.013,0.013,iteration,applied_iteration_adjustment,True
8,0,1,5,8.72,6.282,0.031,0.031,iteration,applied_iteration_adjustment,True
8,0,1,6,12.24,6.56,0.027,0.027,iteration,applied_iteration_adjustment,True
8,0,1,7,18.82,6.561,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,22.91,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,26.09,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
