iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.2,4.693,0.003,0.003,iteration,applied_iteration_adjustment,True
2,0,1,3,3.29,5.756,-0.044,-0.044,iteration,applied_iteration_adjustment,True
2,0,1,4,5.84,6.09,0.02,0.02,iteration,applied_iteration_adjustment,True
2,0,1,5,9.79,6.295,0.005,0.005,iteration,applied_iteration_adjustment,True
2,0,1,6,19.0,6.41,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.38,6.66,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.19,6.83,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.2,4.69,-0.003,-0.003,iteration,applied_iteration_adjustment,True
4,0,1,3,3.29,5.734,-0.023,-0.023,iteration,applied_iteration_adjustment,True
4,0,1,4,5.84,6.11,0.02,0.02,iteration,applied_iteration_adjustment,True
4,0,1,5,9.79,6.295,-0.001,-0.001,iteration,applied_iteration_adjustment,True
4,0,1,6,19.0,6.41,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.38,6.66,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.19,6.83,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.2,4.687,-0.003,-0.003,iteration,applied_iteration_adjustment,True
6,0,1,3,3.29,5.72,-0.014,-0.014,iteration,applied_iteration_adjustment,True
6,0,1,4,5.84,6.121,0.011,0.011,iteration,applied_iteration_adjustment,True
6,0,1,5,9.79,6.295,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,6,19.0,6.41,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.38,6.66,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.19,6.83,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.2,4.685,-0.002,-0.002,iteration,applied_iteration_adjustment,True
8,0,1,3,3.29,5.718,-0.002,-0.002,iteration,applied_iteration_adjustment,True
8,0,1,4,5.84,6.116,-0.005,-0.005,iteration,applied_iteration_adjustment,True
8,0,1,5,9.79,6.295,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,6,19.0,6.41,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.38,6.66,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.19,6.83,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
