iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.03,4.597,-0.153,-0.153,iteration,applied_iteration_adjustment,True
2,0,1,3,4.48,5.52,0.2,0.2,iteration,applied_iteration_adjustment,True
2,0,1,4,6.21,6.038,0.018,0.018,iteration,applied_iteration_adjustment,True
2,0,1,5,9.88,6.278,0.078,0.078,iteration,applied_iteration_adjustment,True
2,0,1,6,20.35,6.48,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.89,6.82,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.32,7.07,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.03,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,4.48,5.649,0.129,0.129,iteration,applied_iteration_adjustment,True
4,0,1,4,6.21,6.07,0.031,0.031,iteration,applied_iteration_adjustment,True
4,0,1,5,9.88,6.337,0.058,0.058,iteration,applied_iteration_adjustment,True
4,0,1,6,20.35,6.48,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.89,6.82,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.32,7.07,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.03,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,4.48,5.71,0.062,0.062,iteration,applied_iteration_adjustment,True
6,0,1,4,6.21,6.079,0.01,0.01,iteration,applied_iteration_adjustment,True
6,0,1,5,9.88,6.363,0.026,0.026,iteration,applied_iteration_adjustment,True
6,0,1,6,20.35,6.48,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.89,6.82,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.32,7.07,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.03,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,4.48,5.742,0.032,0.032,iteration,applied_iteration_adjustment,True
8,0,1,4,6.21,6.082,0.002,0.002,iteration,applied_iteration_adjustment,True
8,0,1,5,9.88,6.363,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,6,20.35,6.48,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.89,6.82,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.32,7.07,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
