iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.51,4.724,0.004,0.004,iteration,applied_iteration_adjustment,True
2,0,1,3,4.32,5.24,0.2,0.2,iteration,applied_iteration_adjustment,True
2,0,1,4,6.24,6.261,-0.069,-0.069,iteration,applied_iteration_adjustment,True
2,0,1,5,10.26,6.541,0.021,0.021,iteration,applied_iteration_adjustment,True
2,0,1,6,18.89,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.61,7.08,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.39,7.27,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.51,4.637,-0.087,-0.087,iteration,applied_iteration_adjustment,True
4,0,1,3,4.32,5.44,0.2,0.2,iteration,applied_iteration_adjustment,True
4,0,1,4,6.24,6.22,-0.041,-0.041,iteration,applied_iteration_adjustment,True
4,0,1,5,10.26,6.559,0.019,0.019,iteration,applied_iteration_adjustment,True
4,0,1,6,18.89,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.61,7.08,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.39,7.27,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.51,4.553,-0.084,-0.084,iteration,applied_iteration_adjustment,True
6,0,1,3,4.32,5.64,0.2,0.2,iteration,applied_iteration_adjustment,True
6,0,1,4,6.24,6.188,-0.032,-0.032,iteration,applied_iteration_adjustment,True
6,0,1,5,10.26,6.537,-0.022,-0.022,iteration,applied_iteration_adjustment,True
6,0,1,6,18.89,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.61,7.08,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.39,7.27,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.51,4.535,-0.018,-0.018,iteration,applied_iteration_adjustment,True
8,0,1,3,4.32,5.711,0.071,0.071,iteration,applied_iteration_adjustment,True
8,0,1,4,6.24,6.176,-0.011,-0.011,iteration,applied_iteration_adjustment,True
8,0,1,5,10.26,6.517,-0.021,-0.021,iteration,applied_iteration_adjustment,True
8,0,1,6,18.89,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.61,7.08,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.39,7.27,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
