iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.9,4.91,0.2,0.2,iteration,applied_iteration_adjustment,True
2,0,1,3,4.38,5.777,0.067,0.067,iteration,applied_iteration_adjustment,True
2,0,1,4,5.41,6.162,-0.108,-0.108,iteration,applied_iteration_adjustment,True
2,0,1,5,9.61,6.472,-0.048,-0.048,iteration,applied_iteration_adjustment,True
2,0,1,6,18.54,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.92,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.85,7.16,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.9,5.11,0.2,0.2,iteration,applied_iteration_adjustment,True
4,0,1,3,4.38,5.837,0.061,0.061,iteration,applied_iteration_adjustment,True
4,0,1,4,5.41,6.095,-0.067,-0.067,iteration,applied_iteration_adjustment,True
4,0,1,5,9.61,6.438,-0.034,-0.034,iteration,applied_iteration_adjustment,True
4,0,1,6,18.54,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.92,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.85,7.16,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.9,5.31,0.2,0.2,iteration,applied_iteration_adjustment,True
6,0,1,3,4.38,5.882,0.045,0.045,iteration,applied_iteration_adjustment,True
6,0,1,4,5.41,6.043,-0.052,-0.052,iteration,applied_iteration_adjustment,True
6,0,1,5,9.61,6.392,-0.046,-0.046,iteration,applied_iteration_adjustment,True
6,0,1,6,18.54,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.92,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.85,7.16,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.9,5.476,0.166,0.166,iteration,applied_iteration_adjustment,True
8,0,1,3,4.38,5.918,0.035,0.035,iteration,applied_iteration_adjustment,True
8,0,1,4,5.41,6.001,-0.042,-0.042,iteration,applied_iteration_adjustment,True
8,0,1,5,9.61,6.339,-0.054,-0.054,iteration,applied_iteration_adjustment,True
8,0,1,6,18.54,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.92,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.85,7.16,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
