iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.38,4.801,0.001,0.001,iteration,applied_iteration_adjustment,True
2,0,1,3,3.86,5.717,-0.003,-0.003,iteration,applied_iteration_adjustment,True
2,0,1,4,5.39,5.979,-0.001,-0.001,iteration,applied_iteration_adjustment,True
2,0,1,5,8.43,6.204,0.004,0.004,iteration,applied_iteration_adjustment,True
2,0,1,6,20.27,6.37,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.02,6.68,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.13,6.82,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.38,4.8,-0.001,-0.001,iteration,applied_iteration_adjustment,True
4,0,1,3,3.86,5.718,0.001,0.001,iteration,applied_iteration_adjustment,True
4,0,1,4,5.39,5.977,-0.002,-0.002,iteration,applied_iteration_adjustment,True
4,0,1,5,8.43,6.198,-0.006,-0.006,iteration,applied_iteration_adjustment,True
4,0,1,6,20.27,6.37,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.02,6.68,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.13,6.82,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.38,4.8,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,3.86,5.718,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,4,5.39,5.974,-0.002,-0.002,iteration,applied_iteration_adjustment,True
6,0,1,5,8.43,6.192,-0.006,-0.006,iteration,applied_iteration_adjustment,True
6,0,1,6,20.27,6.37,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.02,6.68,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.13,6.82,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.38,4.8,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,3.86,5.717,-0.002,-0.002,iteration,applied_iteration_adjustment,True
8,0,1,4,5.39,5.973,-0.001,-0.001,iteration,applied_iteration_adjustment,True
8,0,1,5,8.43,6.184,-0.008,-0.008,iteration,applied_iteration_adjustment,True
8,0,1,6,20.27,6.37,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.02,6.68,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.13,6.82,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
