iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,3.09,4.823,0.003,0.003,iteration,applied_iteration_adjustment,True
2,0,1,3,3.31,5.716,-0.044,-0.044,iteration,applied_iteration_adjustment,True
2,0,1,4,4.2,5.902,-0.028,-0.028,iteration,applied_iteration_adjustment,True
2,0,1,5,9.62,6.21,0.04,0.04,iteration,applied_iteration_adjustment,True
2,0,1,6,20.53,6.46,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,21.92,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.39,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,3.09,4.826,0.003,0.003,iteration,applied_iteration_adjustment,True
4,0,1,3,3.31,5.684,-0.032,-0.032,iteration,applied_iteration_adjustment,True
4,0,1,4,4.2,5.896,-0.006,-0.006,iteration,applied_iteration_adjustment,True
4,0,1,5,9.62,6.218,0.008,0.008,iteration,applied_iteration_adjustment,True
4,0,1,6,20.53,6.46,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,21.92,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.39,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,3.09,4.829,0.002,0.002,iteration,applied_iteration_adjustment,True
6,0,1,3,3.31,5.662,-0.022,-0.022,iteration,applied_iteration_adjustment,True
6,0,1,4,4.2,5.894,-0.002,-0.002,iteration,applied_iteration_adjustment,True
6,0,1,5,9.62,6.219,0.001,0.001,iteration,applied_iteration_adjustment,True
6,0,1,6,20.53,6.46,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,21.92,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.39,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,3.09,4.831,0.002,0.002,iteration,applied_iteration_adjustment,True
8,0,1,3,3.31,5.643,-0.019,-0.019,iteration,applied_iteration_adjustment,True
8,0,1,4,4.2,5.895,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,5,9.62,6.219,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,6,20.53,6.46,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,21.92,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.39,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
