iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.01,4.509,-0.071,-0.071,iteration,applied_iteration_adjustment,True
2,0,1,3,4.59,4.897,-0.053,-0.053,iteration,applied_iteration_adjustment,True
2,0,1,4,5.3,5.911,0.101,0.101,iteration,applied_iteration_adjustment,True
2,0,1,5,9.86,6.163,0.073,0.073,iteration,applied_iteration_adjustment,True
2,0,1,6,12.74,6.408,0.038,0.038,iteration,applied_iteration_adjustment,True
2,0,1,7,19.56,6.56,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,23.33,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,26.61,7.06,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.01,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,4.59,4.858,-0.039,-0.039,iteration,applied_iteration_adjustment,True
4,0,1,4,5.3,5.944,0.033,0.033,iteration,applied_iteration_adjustment,True
4,0,1,5,9.86,6.192,0.029,0.029,iteration,applied_iteration_adjustment,True
4,0,1,6,12.74,6.456,0.048,0.048,iteration,applied_iteration_adjustment,True
4,0,1,7,19.56,6.56,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,23.33,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,26.61,7.06,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.01,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,4.59,4.843,-0.015,-0.015,iteration,applied_iteration_adjustment,True
6,0,1,4,5.3,5.961,0.016,0.016,iteration,applied_iteration_adjustment,True
6,0,1,5,9.86,6.19,-0.002,-0.002,iteration,applied_iteration_adjustment,True
6,0,1,6,12.74,6.478,0.022,0.022,iteration,applied_iteration_adjustment,True
6,0,1,7,19.56,6.56,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,23.33,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,26.61,7.06,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.01,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,4.59,4.849,0.005,0.005,iteration,applied_iteration_adjustment,True
8,0,1,4,5.3,5.963,0.003,0.003,iteration,applied_iteration_adjustment,True
8,0,1,5,9.86,6.194,0.004,0.004,iteration,applied_iteration_adjustment,True
8,0,1,6,12.74,6.483,0.005,0.005,iteration,applied_iteration_adjustment,True
8,0,1,7,19.56,6.56,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,23.33,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,26.61,7.06,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
