iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.3,4.691,0.011,0.011,iteration,applied_iteration_adjustment,True
2,0,1,3,4.84,5.799,0.029,0.029,iteration,applied_iteration_adjustment,True
2,0,1,4,5.71,5.95,-0.01,-0.01,iteration,applied_iteration_adjustment,True
2,0,1,5,9.68,6.272,0.002,0.002,iteration,applied_iteration_adjustment,True
2,0,1,6,18.65,6.39,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,23.53,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.89,7.03,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.3,4.698,0.008,0.008,iteration,applied_iteration_adjustment,True
4,0,1,3,4.84,5.838,0.039,0.039,iteration,applied_iteration_adjustment,True
4,0,1,4,5.71,5.932,-0.018,-0.018,iteration,applied_iteration_adjustment,True
4,0,1,5,9.68,6.259,-0.014,-0.014,iteration,applied_iteration_adjustment,True
4,0,1,6,18.65,6.39,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,23.53,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.89,7.03,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.3,4.704,0.006,0.006,iteration,applied_iteration_adjustment,True
6,0,1,3,4.84,5.852,0.014,0.014,iteration,applied_iteration_adjustment,True
6,0,1,4,5.71,5.928,-0.004,-0.004,iteration,applied_iteration_adjustment,True
6,0,1,5,9.68,6.247,-0.012,-0.012,iteration,applied_iteration_adjustment,True
6,0,1,6,18.65,6.39,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,23.53,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.89,7.03,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.3,4.709,0.005,0.005,iteration,applied_iteration_adjustment,True
8,0,1,3,4.84,5.857,0.004,0.004,iteration,applied_iteration_adjustment,True
8,0,1,4,5.71,5.929,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,5,9.68,6.237,-0.009,-0.009,iteration,applied_iteration_adjustment,True
8,0,1,6,18.65,6.39,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,23.53,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.89,7.03,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
