iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.66,4.516,-0.184,-0.184,iteration,applied_iteration_adjustment,True
2,0,1,3,4.55,5.13,0.2,0.2,iteration,applied_iteration_adjustment,True
2,0,1,4,6.69,5.23,0.11,0.11,iteration,applied_iteration_adjustment,True
2,0,1,5,8.43,5.413,0.143,0.143,iteration,applied_iteration_adjustment,True
2,0,1,6,10.18,5.538,0.058,0.058,iteration,applied_iteration_adjustment,True
2,0,1,7,12.79,5.807,0.077,0.077,iteration,applied_iteration_adjustment,True
2,0,1,8,16.03,6.189,0.069,0.069,iteration,applied_iteration_adjustment,True
2,0,1,9,19.44,6.35,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,10,24.07,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,11,27.46,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.66,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,4.55,5.202,0.072,0.072,iteration,applied_iteration_adjustment,True
4,0,1,4,6.69,5.288,0.058,0.058,iteration,applied_iteration_adjustment,True
4,0,1,5,8.43,5.488,0.075,0.075,iteration,applied_iteration_adjustment,True
4,0,1,6,10.18,5.602,0.063,0.063,iteration,applied_iteration_adjustment,True
4,0,1,7,12.79,5.84,0.033,0.033,iteration,applied_iteration_adjustment,True
4,0,1,8,16.03,6.233,0.044,0.044,iteration,applied_iteration_adjustment,True
4,0,1,9,19.44,6.35,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,10,24.07,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,11,27.46,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.66,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,4.55,5.27,0.069,0.069,iteration,applied_iteration_adjustment,True
6,0,1,4,6.69,5.338,0.05,0.05,iteration,applied_iteration_adjustment,True
6,0,1,5,8.43,5.549,0.061,0.061,iteration,applied_iteration_adjustment,True
6,0,1,6,10.18,5.658,0.056,0.056,iteration,applied_iteration_adjustment,True
6,0,1,7,12.79,5.88,0.04,0.04,iteration,applied_iteration_adjustment,True
6,0,1,8,16.03,6.26,0.027,0.027,iteration,applied_iteration_adjustment,True
6,0,1,9,19.44,6.35,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,10,24.07,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,11,27.46,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.66,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,4.55,5.334,0.063,0.063,iteration,applied_iteration_adjustment,True
8,0,1,4,6.69,5.385,0.046,0.046,iteration,applied_iteration_adjustment,True
8,0,1,5,8.43,5.601,0.052,0.052,iteration,applied_iteration_adjustment,True
8,0,1,6,10.18,5.717,0.059,0.059,iteration,applied_iteration_adjustment,True
8,0,1,7,12.79,5.916,0.036,0.036,iteration,applied_iteration_adjustment,True
8,0,1,8,16.03,6.3,0.04,0.04,iteration,applied_iteration_adjustment,True
8,0,1,9,19.44,6.35,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,10,24.07,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,11,27.46,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
