iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.81,4.875,0.145,0.145,iteration,applied_iteration_adjustment,True
2,0,1,3,4.62,5.576,0.186,0.186,iteration,applied_iteration_adjustment,True
2,0,1,4,5.83,6.049,-0.051,-0.051,iteration,applied_iteration_adjustment,True
2,0,1,5,9.65,6.338,-0.072,-0.072,iteration,applied_iteration_adjustment,True
2,0,1,6,19.19,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.57,7.04,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.27,7.28,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.81,4.898,0.023,0.023,iteration,applied_iteration_adjustment,True
4,0,1,3,4.62,5.685,0.109,0.109,iteration,applied_iteration_adjustment,True
4,0,1,4,5.83,6.031,-0.018,-0.018,iteration,applied_iteration_adjustment,True
4,0,1,5,9.65,6.337,-0.001,-0.001,iteration,applied_iteration_adjustment,True
4,0,1,6,19.19,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.57,7.04,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.27,7.28,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.81,4.939,0.041,0.041,iteration,applied_iteration_adjustment,True
6,0,1,3,4.62,5.774,0.088,0.088,iteration,applied_iteration_adjustment,True
6,0,1,4,5.83,6.008,-0.023,-0.023,iteration,applied_iteration_adjustment,True
6,0,1,5,9.65,6.31,-0.027,-0.027,iteration,applied_iteration_adjustment,True
6,0,1,6,19.19,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.57,7.04,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.27,7.28,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.81,4.99,0.051,0.051,iteration,applied_iteration_adjustment,True
8,0,1,3,4.62,5.836,0.062,0.062,iteration,applied_iteration_adjustment,True
8,0,1,4,5.83,5.987,-0.022,-0.022,iteration,applied_iteration_adjustment,True
8,0,1,5,9.65,6.284,-0.025,-0.025,iteration,applied_iteration_adjustment,True
8,0,1,6,19.19,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.57,7.04,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.27,7.28,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
