iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.38,4.81,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,3,3.92,5.73,-0.01,-0.01,iteration,applied_iteration_adjustment,True
2,0,1,4,5.46,5.986,-0.004,-0.004,iteration,applied_iteration_adjustment,True
2,0,1,5,8.47,6.225,0.005,0.005,iteration,applied_iteration_adjustment,True
2,0,1,6,20.22,6.42,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.07,6.72,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.19,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.38,4.808,-0.002,-0.002,iteration,applied_iteration_adjustment,True
4,0,1,3,3.92,5.722,-0.008,-0.008,iteration,applied_iteration_adjustment,True
4,0,1,4,5.46,5.99,0.004,0.004,iteration,applied_iteration_adjustment,True
4,0,1,5,8.47,6.218,-0.007,-0.007,iteration,applied_iteration_adjustment,True
4,0,1,6,20.22,6.42,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.07,6.72,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.19,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.38,4.807,-0.001,-0.001,iteration,applied_iteration_adjustment,True
6,0,1,3,3.92,5.726,0.003,0.003,iteration,applied_iteration_adjustment,True
6,0,1,4,5.46,5.987,-0.002,-0.002,iteration,applied_iteration_adjustment,True
6,0,1,5,8.47,6.21,-0.009,-0.009,iteration,applied_iteration_adjustment,True
6,0,1,6,20.22,6.42,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.07,6.72,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.19,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.38,4.806,-0.001,-0.001,iteration,applied_iteration_adjustment,True
8,0,1,3,3.92,5.728,0.002,0.002,iteration,applied_iteration_adjustment,True
8,0,1,4,5.46,5.985,-0.003,-0.003,iteration,applied_iteration_adjustment,True
8,0,1,5,8.47,6.202,-0.008,-0.008,iteration,applied_iteration_adjustment,True
8,0,1,6,20.22,6.42,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.07,6.72,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.19,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
