iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.37,4.601,-0.049,-0.049,iteration,applied_iteration_adjustment,True
2,0,1,3,3.92,5.668,0.078,0.078,iteration,applied_iteration_adjustment,True
2,0,1,4,5.58,6.047,0.017,0.017,iteration,applied_iteration_adjustment,True
2,0,1,5,9.26,6.318,0.008,0.008,iteration,applied_iteration_adjustment,True
2,0,1,6,19.05,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.2,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.63,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.37,4.543,-0.057,-0.057,iteration,applied_iteration_adjustment,True
4,0,1,3,3.92,5.702,0.034,0.034,iteration,applied_iteration_adjustment,True
4,0,1,4,5.58,6.06,0.012,0.012,iteration,applied_iteration_adjustment,True
4,0,1,5,9.26,6.356,0.038,0.038,iteration,applied_iteration_adjustment,True
4,0,1,6,19.05,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.2,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.63,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.37,4.515,-0.029,-0.029,iteration,applied_iteration_adjustment,True
6,0,1,3,3.92,5.725,0.023,0.023,iteration,applied_iteration_adjustment,True
6,0,1,4,5.58,6.055,-0.005,-0.005,iteration,applied_iteration_adjustment,True
6,0,1,5,9.26,6.354,-0.002,-0.002,iteration,applied_iteration_adjustment,True
6,0,1,6,19.05,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.2,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.63,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.37,4.503,-0.012,-0.012,iteration,applied_iteration_adjustment,True
8,0,1,3,3.92,5.728,0.003,0.003,iteration,applied_iteration_adjustment,True
8,0,1,4,5.58,6.053,-0.002,-0.002,iteration,applied_iteration_adjustment,True
8,0,1,5,9.26,6.344,-0.009,-0.009,iteration,applied_iteration_adjustment,True
8,0,1,6,19.05,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.2,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.63,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
