iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.52,4.678,0.128,0.128,iteration,applied_iteration_adjustment,True
2,0,1,3,4.51,5.07,0.2,0.2,iteration,applied_iteration_adjustment,True
2,0,1,4,6.15,6.242,-0.098,-0.098,iteration,applied_iteration_adjustment,True
2,0,1,5,9.49,6.457,0.007,0.007,iteration,applied_iteration_adjustment,True
2,0,1,6,18.62,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,24.03,7.0,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.76,7.21,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.52,4.684,0.006,0.006,iteration,applied_iteration_adjustment,True
4,0,1,3,4.51,5.27,0.2,0.2,iteration,applied_iteration_adjustment,True
4,0,1,4,6.15,6.185,-0.056,-0.056,iteration,applied_iteration_adjustment,True
4,0,1,5,9.49,6.455,-0.001,-0.001,iteration,applied_iteration_adjustment,True
4,0,1,6,18.62,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,24.03,7.0,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.76,7.21,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.52,4.647,-0.037,-0.037,iteration,applied_iteration_adjustment,True
6,0,1,3,4.51,5.47,0.2,0.2,iteration,applied_iteration_adjustment,True
6,0,1,4,6.15,6.156,-0.029,-0.029,iteration,applied_iteration_adjustment,True
6,0,1,5,9.49,6.431,-0.024,-0.024,iteration,applied_iteration_adjustment,True
6,0,1,6,18.62,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,24.03,7.0,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.76,7.21,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.52,4.611,-0.036,-0.036,iteration,applied_iteration_adjustment,True
8,0,1,3,4.51,5.64,0.17,0.17,iteration,applied_iteration_adjustment,True
8,0,1,4,6.15,6.131,-0.026,-0.026,iteration,applied_iteration_adjustment,True
8,0,1,5,9.49,6.397,-0.034,-0.034,iteration,applied_iteration_adjustment,True
8,0,1,6,18.62,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,24.03,7.0,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.76,7.21,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
