iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,0.77,4.576,-0.104,-0.104,iteration,applied_iteration_adjustment,True
2,0,1,3,3.29,4.9,0.12,0.12,iteration,applied_iteration_adjustment,True
2,0,1,4,6.13,6.049,0.009,0.009,iteration,applied_iteration_adjustment,True
2,0,1,5,9.95,6.322,0.092,0.092,iteration,applied_iteration_adjustment,True
2,0,1,6,19.06,6.63,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.5,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.16,7.1,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,0.77,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,3.29,4.965,0.065,0.065,iteration,applied_iteration_adjustment,True
4,0,1,4,6.13,6.076,0.027,0.027,iteration,applied_iteration_adjustment,True
4,0,1,5,9.95,6.367,0.044,0.044,iteration,applied_iteration_adjustment,True
4,0,1,6,19.06,6.63,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.5,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.16,7.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,0.77,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,3.29,5.036,0.071,0.071,iteration,applied_iteration_adjustment,True
6,0,1,4,6.13,6.095,0.019,0.019,iteration,applied_iteration_adjustment,True
6,0,1,5,9.95,6.391,0.024,0.024,iteration,applied_iteration_adjustment,True
6,0,1,6,19.06,6.63,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.5,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.16,7.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,0.77,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,3.29,5.122,0.086,0.086,iteration,applied_iteration_adjustment,True
8,0,1,4,6.13,6.111,0.016,0.016,iteration,applied_iteration_adjustment,True
8,0,1,5,9.95,6.409,0.018,0.018,iteration,applied_iteration_adjustment,True
8,0,1,6,19.06,6.63,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.5,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.16,7.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
