iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.47,4.763,0.003,0.003,iteration,applied_iteration_adjustment,True
2,0,1,3,3.86,5.733,-0.017,-0.017,iteration,applied_iteration_adjustment,True
2,0,1,4,5.41,5.984,-0.006,-0.006,iteration,applied_iteration_adjustment,True
2,0,1,5,9.08,6.255,0.015,0.015,iteration,applied_iteration_adjustment,True
2,0,1,6,19.15,6.57,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,21.93,6.81,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.73,7.05,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.47,4.762,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,3.86,5.727,-0.006,-0.006,iteration,applied_iteration_adjustment,True
4,0,1,4,5.41,5.982,-0.002,-0.002,iteration,applied_iteration_adjustment,True
4,0,1,5,9.08,6.255,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,6,19.15,6.57,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,21.93,6.81,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.73,7.05,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.47,4.762,-0.001,-0.001,iteration,applied_iteration_adjustment,True
6,0,1,3,3.86,5.723,-0.004,-0.004,iteration,applied_iteration_adjustment,True
6,0,1,4,5.41,5.982,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,5,9.08,6.253,-0.003,-0.003,iteration,applied_iteration_adjustment,True
6,0,1,6,19.15,6.57,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,21.93,6.81,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.73,7.05,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.47,4.761,-0.001,-0.001,iteration,applied_iteration_adjustment,True
8,0,1,3,3.86,5.722,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,4,5.41,5.98,-0.002,-0.002,iteration,applied_iteration_adjustment,True
8,0,1,5,9.08,6.248,-0.004,-0.004,iteration,applied_iteration_adjustment,True
8,0,1,6,19.15,6.57,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,21.93,6.81,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.73,7.05,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
