iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.54,4.567,-0.123,-0.123,iteration,applied_iteration_adjustment,True
2,0,1,3,3.94,5.524,0.084,0.084,iteration,applied_iteration_adjustment,True
2,0,1,4,5.17,5.941,0.071,0.071,iteration,applied_iteration_adjustment,True
2,0,1,5,9.09,6.287,0.017,0.017,iteration,applied_iteration_adjustment,True
2,0,1,6,18.92,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,23.6,6.69,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.26,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.54,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,3.94,5.58,0.056,0.056,iteration,applied_iteration_adjustment,True
4,0,1,4,5.17,5.975,0.035,0.035,iteration,applied_iteration_adjustment,True
4,0,1,5,9.09,6.335,0.048,0.048,iteration,applied_iteration_adjustment,True
4,0,1,6,18.92,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,23.6,6.69,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.26,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.54,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,3.94,5.607,0.028,0.028,iteration,applied_iteration_adjustment,True
6,0,1,4,5.17,5.997,0.022,0.022,iteration,applied_iteration_adjustment,True
6,0,1,5,9.09,6.365,0.031,0.031,iteration,applied_iteration_adjustment,True
6,0,1,6,18.92,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,23.6,6.69,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.26,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.499,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.54,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,3.94,5.611,0.004,0.004,iteration,applied_iteration_adjustment,True
8,0,1,4,5.17,6.011,0.014,0.014,iteration,applied_iteration_adjustment,True
8,0,1,5,9.09,6.379,0.014,0.014,iteration,applied_iteration_adjustment,True
8,0,1,6,18.92,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,23.6,6.69,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.26,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
