iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.38,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,3,3.51,5.016,0.106,0.106,iteration,applied_iteration_adjustment,True
2,0,1,4,5.57,5.137,0.137,0.137,iteration,applied_iteration_adjustment,True
2,0,1,5,8.08,5.364,0.114,0.114,iteration,applied_iteration_adjustment,True
2,0,1,6,10.41,5.713,0.103,0.103,iteration,applied_iteration_adjustment,True
2,0,1,7,11.94,6.012,0.002,0.002,iteration,applied_iteration_adjustment,True
2,0,1,8,15.73,6.321,0.031,0.031,iteration,applied_iteration_adjustment,True
2,0,1,9,19.45,6.607,-0.003,-0.003,iteration,applied_iteration_adjustment,True
2,0,1,10,23.1,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,11,27.25,6.97,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.38,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,3.51,4.966,-0.051,-0.051,iteration,applied_iteration_adjustment,True
4,0,1,4,5.57,5.265,0.128,0.128,iteration,applied_iteration_adjustment,True
4,0,1,5,8.08,5.45,0.086,0.086,iteration,applied_iteration_adjustment,True
4,0,1,6,10.41,5.791,0.077,0.077,iteration,applied_iteration_adjustment,True
4,0,1,7,11.94,6.043,0.031,0.031,iteration,applied_iteration_adjustment,True
4,0,1,8,15.73,6.371,0.049,0.049,iteration,applied_iteration_adjustment,True
4,0,1,9,19.45,6.627,0.021,0.021,iteration,applied_iteration_adjustment,True
4,0,1,10,23.1,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,11,27.25,6.97,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.38,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,3.51,4.772,-0.194,-0.194,iteration,applied_iteration_adjustment,True
6,0,1,4,5.57,5.397,0.131,0.131,iteration,applied_iteration_adjustment,True
6,0,1,5,8.08,5.555,0.105,0.105,iteration,applied_iteration_adjustment,True
6,0,1,6,10.41,5.891,0.1,0.1,iteration,applied_iteration_adjustment,True
6,0,1,7,11.94,6.086,0.043,0.043,iteration,applied_iteration_adjustment,True
6,0,1,8,15.73,6.435,0.064,0.064,iteration,applied_iteration_adjustment,True
6,0,1,9,19.45,6.627,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,10,23.1,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,11,27.25,6.97,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.38,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,3.51,4.572,-0.2,-0.2,iteration,applied_iteration_adjustment,True
8,0,1,4,5.57,5.482,0.085,0.085,iteration,applied_iteration_adjustment,True
8,0,1,5,8.08,5.658,0.103,0.103,iteration,applied_iteration_adjustment,True
8,0,1,6,10.41,5.969,0.078,0.078,iteration,applied_iteration_adjustment,True
8,0,1,7,11.94,6.118,0.033,0.033,iteration,applied_iteration_adjustment,True
8,0,1,8,15.73,6.498,0.064,0.064,iteration,applied_iteration_adjustment,True
8,0,1,9,19.45,6.627,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,10,23.1,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,11,27.25,6.97,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
