iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.91,4.751,0.011,0.011,iteration,applied_iteration_adjustment,True
2,0,1,3,3.79,5.699,-0.021,-0.021,iteration,applied_iteration_adjustment,True
2,0,1,4,4.81,5.977,-0.033,-0.033,iteration,applied_iteration_adjustment,True
2,0,1,5,9.23,6.257,0.037,0.037,iteration,applied_iteration_adjustment,True
2,0,1,6,18.8,6.38,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,21.77,6.72,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.63,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.91,4.757,0.006,0.006,iteration,applied_iteration_adjustment,True
4,0,1,3,3.79,5.697,-0.002,-0.002,iteration,applied_iteration_adjustment,True
4,0,1,4,4.81,5.966,-0.011,-0.011,iteration,applied_iteration_adjustment,True
4,0,1,5,9.23,6.265,0.008,0.008,iteration,applied_iteration_adjustment,True
4,0,1,6,18.8,6.38,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,21.77,6.72,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.63,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.91,4.76,0.003,0.003,iteration,applied_iteration_adjustment,True
6,0,1,3,3.79,5.698,0.001,0.001,iteration,applied_iteration_adjustment,True
6,0,1,4,4.81,5.96,-0.006,-0.006,iteration,applied_iteration_adjustment,True
6,0,1,5,9.23,6.264,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,6,18.8,6.38,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,21.77,6.72,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.63,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.91,4.762,0.002,0.002,iteration,applied_iteration_adjustment,True
8,0,1,3,3.79,5.708,0.01,0.01,iteration,applied_iteration_adjustment,True
8,0,1,4,4.81,5.955,-0.005,-0.005,iteration,applied_iteration_adjustment,True
8,0,1,5,9.23,6.262,-0.002,-0.002,iteration,applied_iteration_adjustment,True
8,0,1,6,18.8,6.38,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,21.77,6.72,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.63,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
