iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.75,4.765,-0.005,-0.005,iteration,applied_iteration_adjustment,True
2,0,1,3,3.71,5.562,0.002,0.002,iteration,applied_iteration_adjustment,True
2,0,1,4,4.83,5.836,0.046,0.046,iteration,applied_iteration_adjustment,True
2,0,1,5,8.82,6.142,-0.008,-0.008,iteration,applied_iteration_adjustment,True
2,0,1,6,19.11,6.34,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,23.18,6.56,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.37,6.81,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.75,4.762,-0.004,-0.004,iteration,applied_iteration_adjustment,True
4,0,1,3,3.71,5.569,0.006,0.006,iteration,applied_iteration_adjustment,True
4,0,1,4,4.83,5.853,0.017,0.017,iteration,applied_iteration_adjustment,True
4,0,1,5,8.82,6.13,-0.012,-0.012,iteration,applied_iteration_adjustment,True
4,0,1,6,19.11,6.34,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,23.18,6.56,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.37,6.81,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.75,4.759,-0.002,-0.002,iteration,applied_iteration_adjustment,True
6,0,1,3,3.71,5.575,0.006,0.006,iteration,applied_iteration_adjustment,True
6,0,1,4,4.83,5.861,0.008,0.008,iteration,applied_iteration_adjustment,True
6,0,1,5,8.82,6.123,-0.007,-0.007,iteration,applied_iteration_adjustment,True
6,0,1,6,19.11,6.34,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,23.18,6.56,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.37,6.81,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.75,4.756,-0.004,-0.004,iteration,applied_iteration_adjustment,True
8,0,1,3,3.71,5.575,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,4,4.83,5.864,0.003,0.003,iteration,applied_iteration_adjustment,True
8,0,1,5,8.82,6.123,-0.001,-0.001,iteration,applied_iteration_adjustment,True
8,0,1,6,19.11,6.34,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,23.18,6.56,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.37,6.81,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
