iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.82,4.849,0.179,0.179,iteration,applied_iteration_adjustment,True
2,0,1,3,4.16,5.738,0.118,0.118,iteration,applied_iteration_adjustment,True
2,0,1,4,5.46,6.065,-0.065,-0.065,iteration,applied_iteration_adjustment,True
2,0,1,5,9.19,6.34,-0.06,-0.06,iteration,applied_iteration_adjustment,True
2,0,1,6,19.19,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.64,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.57,7.11,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.82,4.94,0.091,0.091,iteration,applied_iteration_adjustment,True
4,0,1,3,4.16,5.769,0.031,0.031,iteration,applied_iteration_adjustment,True
4,0,1,4,5.46,6.043,-0.022,-0.022,iteration,applied_iteration_adjustment,True
4,0,1,5,9.19,6.33,-0.01,-0.01,iteration,applied_iteration_adjustment,True
4,0,1,6,19.19,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.64,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.57,7.11,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.82,4.992,0.052,0.052,iteration,applied_iteration_adjustment,True
6,0,1,3,4.16,5.795,0.026,0.026,iteration,applied_iteration_adjustment,True
6,0,1,4,5.46,6.034,-0.009,-0.009,iteration,applied_iteration_adjustment,True
6,0,1,5,9.19,6.318,-0.013,-0.013,iteration,applied_iteration_adjustment,True
6,0,1,6,19.19,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.64,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.57,7.11,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.82,5.032,0.04,0.04,iteration,applied_iteration_adjustment,True
8,0,1,3,4.16,5.828,0.033,0.033,iteration,applied_iteration_adjustment,True
8,0,1,4,5.46,6.017,-0.017,-0.017,iteration,applied_iteration_adjustment,True
8,0,1,5,9.19,6.294,-0.024,-0.024,iteration,applied_iteration_adjustment,True
8,0,1,6,19.19,6.78,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.64,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.57,7.11,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
