iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.05,4.544,-0.056,-0.056,iteration,applied_iteration_adjustment,True
2,0,1,3,4.27,5.616,0.116,0.116,iteration,applied_iteration_adjustment,True
2,0,1,4,5.6,5.983,0.053,0.053,iteration,applied_iteration_adjustment,True
2,0,1,5,9.85,6.298,-0.042,-0.042,iteration,applied_iteration_adjustment,True
2,0,1,6,19.28,6.53,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.62,6.91,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.35,7.15,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.05,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,4.27,5.662,0.046,0.046,iteration,applied_iteration_adjustment,True
4,0,1,4,5.6,5.982,-0.001,-0.001,iteration,applied_iteration_adjustment,True
4,0,1,5,9.85,6.304,0.006,0.006,iteration,applied_iteration_adjustment,True
4,0,1,6,19.28,6.53,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.62,6.91,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.35,7.15,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.05,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,4.27,5.696,0.034,0.034,iteration,applied_iteration_adjustment,True
6,0,1,4,5.6,5.974,-0.008,-0.008,iteration,applied_iteration_adjustment,True
6,0,1,5,9.85,6.294,-0.01,-0.01,iteration,applied_iteration_adjustment,True
6,0,1,6,19.28,6.53,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.62,6.91,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.35,7.15,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.05,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,4.27,5.703,0.006,0.006,iteration,applied_iteration_adjustment,True
8,0,1,4,5.6,5.962,-0.012,-0.012,iteration,applied_iteration_adjustment,True
8,0,1,5,9.85,6.28,-0.014,-0.014,iteration,applied_iteration_adjustment,True
8,0,1,6,19.28,6.53,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.62,6.91,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.35,7.15,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
