iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.24,4.677,0.117,0.117,iteration,applied_iteration_adjustment,True
2,0,1,3,4.59,4.986,0.166,0.166,iteration,applied_iteration_adjustment,True
2,0,1,4,5.86,6.037,-0.033,-0.033,iteration,applied_iteration_adjustment,True
2,0,1,5,9.13,6.282,-0.018,-0.018,iteration,applied_iteration_adjustment,True
2,0,1,6,19.46,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,23.25,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.62,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.24,4.664,-0.012,-0.012,iteration,applied_iteration_adjustment,True
4,0,1,3,4.59,5.15,0.164,0.164,iteration,applied_iteration_adjustment,True
4,0,1,4,5.86,6.024,-0.012,-0.012,iteration,applied_iteration_adjustment,True
4,0,1,5,9.13,6.29,0.008,0.008,iteration,applied_iteration_adjustment,True
4,0,1,6,19.46,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,23.25,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.62,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.24,4.592,-0.072,-0.072,iteration,applied_iteration_adjustment,True
6,0,1,3,4.59,5.35,0.2,0.2,iteration,applied_iteration_adjustment,True
6,0,1,4,5.86,6.009,-0.015,-0.015,iteration,applied_iteration_adjustment,True
6,0,1,5,9.13,6.302,0.012,0.012,iteration,applied_iteration_adjustment,True
6,0,1,6,19.46,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,23.25,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.62,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.24,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,4.59,5.532,0.182,0.182,iteration,applied_iteration_adjustment,True
8,0,1,4,5.86,6.001,-0.008,-0.008,iteration,applied_iteration_adjustment,True
8,0,1,5,9.13,6.305,0.003,0.003,iteration,applied_iteration_adjustment,True
8,0,1,6,19.46,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,23.25,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.62,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
