iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.4,4.731,0.001,0.001,iteration,applied_iteration_adjustment,True
2,0,1,3,4.4,5.679,0.009,0.009,iteration,applied_iteration_adjustment,True
2,0,1,4,5.43,5.882,0.002,0.002,iteration,applied_iteration_adjustment,True
2,0,1,5,9.4,6.14,0.04,0.04,iteration,applied_iteration_adjustment,True
2,0,1,6,18.92,6.24,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.7,6.54,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.85,6.74,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.4,4.73,-0.001,-0.001,iteration,applied_iteration_adjustment,True
4,0,1,3,4.4,5.702,0.023,0.023,iteration,applied_iteration_adjustment,True
4,0,1,4,5.43,5.87,-0.012,-0.012,iteration,applied_iteration_adjustment,True
4,0,1,5,9.4,6.146,0.006,0.006,iteration,applied_iteration_adjustment,True
4,0,1,6,18.92,6.24,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.7,6.54,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.85,6.74,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.4,4.729,-0.001,-0.001,iteration,applied_iteration_adjustment,True
6,0,1,3,4.4,5.707,0.004,0.004,iteration,applied_iteration_adjustment,True
6,0,1,4,5.43,5.867,-0.003,-0.003,iteration,applied_iteration_adjustment,True
6,0,1,5,9.4,6.147,0.001,0.001,iteration,applied_iteration_adjustment,True
6,0,1,6,18.92,6.24,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.7,6.54,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.85,6.74,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.4,4.727,-0.002,-0.002,iteration,applied_iteration_adjustment,True
8,0,1,3,4.4,5.713,0.007,0.007,iteration,applied_iteration_adjustment,True
8,0,1,4,5.43,5.865,-0.003,-0.003,iteration,applied_iteration_adjustment,True
8,0,1,5,9.4,6.144,-0.002,-0.002,iteration,applied_iteration_adjustment,True
8,0,1,6,18.92,6.24,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.7,6.54,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.85,6.74,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
