iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.2,4.617,-0.183,-0.183,iteration,applied_iteration_adjustment,True
2,0,1,3,5.28,5.042,-0.048,-0.048,iteration,applied_iteration_adjustment,True
2,0,1,4,5.95,5.52,0.2,0.2,iteration,applied_iteration_adjustment,True
2,0,1,5,8.5,5.816,0.156,0.156,iteration,applied_iteration_adjustment,True
2,0,1,6,10.63,5.817,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,12.93,6.154,0.164,0.164,iteration,applied_iteration_adjustment,True
2,0,1,8,15.59,6.378,0.108,0.108,iteration,applied_iteration_adjustment,True
2,0,1,9,18.41,6.39,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,10,23.08,6.9,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,11,27.56,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.2,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,5.28,5.005,-0.037,-0.037,iteration,applied_iteration_adjustment,True
4,0,1,4,5.95,5.603,0.083,0.083,iteration,applied_iteration_adjustment,True
4,0,1,5,8.5,5.903,0.087,0.087,iteration,applied_iteration_adjustment,True
4,0,1,6,10.63,5.904,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,12.93,6.229,0.075,0.075,iteration,applied_iteration_adjustment,True
4,0,1,8,15.59,6.429,0.05,0.05,iteration,applied_iteration_adjustment,True
4,0,1,9,18.41,6.43,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,10,23.08,6.9,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,11,27.56,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.2,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,5.28,4.965,-0.04,-0.04,iteration,applied_iteration_adjustment,True
6,0,1,4,5.95,5.662,0.06,0.06,iteration,applied_iteration_adjustment,True
6,0,1,5,8.5,5.98,0.077,0.077,iteration,applied_iteration_adjustment,True
6,0,1,6,10.63,5.981,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,12.93,6.307,0.078,0.078,iteration,applied_iteration_adjustment,True
6,0,1,8,15.59,6.488,0.059,0.059,iteration,applied_iteration_adjustment,True
6,0,1,9,18.41,6.489,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,10,23.08,6.9,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,11,27.56,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.499,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.2,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,5.28,4.929,-0.036,-0.036,iteration,applied_iteration_adjustment,True
8,0,1,4,5.95,5.716,0.053,0.053,iteration,applied_iteration_adjustment,True
8,0,1,5,8.5,6.059,0.079,0.079,iteration,applied_iteration_adjustment,True
8,0,1,6,10.63,6.06,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,12.93,6.385,0.078,0.078,iteration,applied_iteration_adjustment,True
8,0,1,8,15.59,6.555,0.067,0.067,iteration,applied_iteration_adjustment,True
8,0,1,9,18.41,6.556,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,10,23.08,6.9,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,11,27.56,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
