iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,3.09,4.811,0.001,0.001,iteration,applied_iteration_adjustment,True
2,0,1,3,3.19,5.683,-0.027,-0.027,iteration,applied_iteration_adjustment,True
2,0,1,4,4.06,5.874,-0.026,-0.026,iteration,applied_iteration_adjustment,True
2,0,1,5,9.54,6.165,0.045,0.045,iteration,applied_iteration_adjustment,True
2,0,1,6,20.63,6.36,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,21.82,6.61,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.27,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,3.09,4.812,0.001,0.001,iteration,applied_iteration_adjustment,True
4,0,1,3,3.19,5.655,-0.028,-0.028,iteration,applied_iteration_adjustment,True
4,0,1,4,4.06,5.868,-0.006,-0.006,iteration,applied_iteration_adjustment,True
4,0,1,5,9.54,6.175,0.011,0.011,iteration,applied_iteration_adjustment,True
4,0,1,6,20.63,6.36,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,21.82,6.61,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.27,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,3.09,4.812,0.001,0.001,iteration,applied_iteration_adjustment,True
6,0,1,3,3.19,5.639,-0.016,-0.016,iteration,applied_iteration_adjustment,True
6,0,1,4,4.06,5.865,-0.003,-0.003,iteration,applied_iteration_adjustment,True
6,0,1,5,9.54,6.178,0.002,0.002,iteration,applied_iteration_adjustment,True
6,0,1,6,20.63,6.36,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,21.82,6.61,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.27,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,3.09,4.813,0.001,0.001,iteration,applied_iteration_adjustment,True
8,0,1,3,3.19,5.635,-0.004,-0.004,iteration,applied_iteration_adjustment,True
8,0,1,4,4.06,5.861,-0.005,-0.005,iteration,applied_iteration_adjustment,True
8,0,1,5,9.54,6.176,-0.002,-0.002,iteration,applied_iteration_adjustment,True
8,0,1,6,20.63,6.36,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,21.82,6.61,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.27,6.86,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
