iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.02,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,3,4.33,4.572,-0.148,-0.148,iteration,applied_iteration_adjustment,True
2,0,1,4,5.08,5.824,0.154,0.154,iteration,applied_iteration_adjustment,True
2,0,1,5,10.27,5.86,0.01,0.01,iteration,applied_iteration_adjustment,True
2,0,1,6,12.77,6.269,0.169,0.169,iteration,applied_iteration_adjustment,True
2,0,1,7,19.23,6.49,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,23.84,6.76,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,25.85,7.03,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.02,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,4.33,4.502,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,4,5.08,5.869,0.045,0.045,iteration,applied_iteration_adjustment,True
4,0,1,5,10.27,5.932,0.072,0.072,iteration,applied_iteration_adjustment,True
4,0,1,6,12.77,6.324,0.055,0.055,iteration,applied_iteration_adjustment,True
4,0,1,7,19.23,6.49,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,23.84,6.76,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,25.85,7.03,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.02,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,4.33,4.502,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,4,5.08,5.887,0.018,0.018,iteration,applied_iteration_adjustment,True
6,0,1,5,10.27,6.007,0.075,0.075,iteration,applied_iteration_adjustment,True
6,0,1,6,12.77,6.343,0.019,0.019,iteration,applied_iteration_adjustment,True
6,0,1,7,19.23,6.49,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,23.84,6.76,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,25.85,7.03,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.02,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,4.33,4.502,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,4,5.08,5.904,0.017,0.017,iteration,applied_iteration_adjustment,True
8,0,1,5,10.27,6.063,0.056,0.056,iteration,applied_iteration_adjustment,True
8,0,1,6,12.77,6.356,0.013,0.013,iteration,applied_iteration_adjustment,True
8,0,1,7,19.23,6.49,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,23.84,6.76,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,25.85,7.03,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
