iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.48,4.624,-0.006,-0.006,iteration,applied_iteration_adjustment,True
2,0,1,3,5.21,5.258,0.008,0.008,iteration,applied_iteration_adjustment,True
2,0,1,4,5.81,5.949,0.059,0.059,iteration,applied_iteration_adjustment,True
2,0,1,5,9.38,6.293,0.013,0.013,iteration,applied_iteration_adjustment,True
2,0,1,6,19.01,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.9,6.61,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.87,6.91,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.48,4.625,0.001,0.001,iteration,applied_iteration_adjustment,True
4,0,1,3,5.21,5.297,0.038,0.038,iteration,applied_iteration_adjustment,True
4,0,1,4,5.81,5.961,0.013,0.013,iteration,applied_iteration_adjustment,True
4,0,1,5,9.38,6.305,0.013,0.013,iteration,applied_iteration_adjustment,True
4,0,1,6,19.01,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.9,6.61,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.87,6.91,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.48,4.629,0.004,0.004,iteration,applied_iteration_adjustment,True
6,0,1,3,5.21,5.349,0.053,0.053,iteration,applied_iteration_adjustment,True
6,0,1,4,5.81,5.963,0.002,0.002,iteration,applied_iteration_adjustment,True
6,0,1,5,9.38,6.31,0.005,0.005,iteration,applied_iteration_adjustment,True
6,0,1,6,19.01,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.9,6.61,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.87,6.91,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.48,4.64,0.011,0.011,iteration,applied_iteration_adjustment,True
8,0,1,3,5.21,5.411,0.061,0.061,iteration,applied_iteration_adjustment,True
8,0,1,4,5.81,5.962,-0.001,-0.001,iteration,applied_iteration_adjustment,True
8,0,1,5,9.38,6.3,-0.01,-0.01,iteration,applied_iteration_adjustment,True
8,0,1,6,19.01,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.9,6.61,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.87,6.91,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
