iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.03,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,3,3.46,4.915,-0.055,-0.055,iteration,applied_iteration_adjustment,True
2,0,1,4,5.3,5.82,0.09,0.09,iteration,applied_iteration_adjustment,True
2,0,1,5,8.73,6.142,0.102,0.102,iteration,applied_iteration_adjustment,True
2,0,1,6,12.29,6.397,0.087,0.087,iteration,applied_iteration_adjustment,True
2,0,1,7,19.61,6.72,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,23.66,6.76,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,27.04,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.03,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,3.46,4.86,-0.056,-0.056,iteration,applied_iteration_adjustment,True
4,0,1,4,5.3,5.88,0.06,0.06,iteration,applied_iteration_adjustment,True
4,0,1,5,8.73,6.221,0.079,0.079,iteration,applied_iteration_adjustment,True
4,0,1,6,12.29,6.48,0.083,0.083,iteration,applied_iteration_adjustment,True
4,0,1,7,19.61,6.72,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,23.66,6.76,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,27.04,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.03,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,3.46,4.791,-0.069,-0.069,iteration,applied_iteration_adjustment,True
6,0,1,4,5.3,5.922,0.041,0.041,iteration,applied_iteration_adjustment,True
6,0,1,5,8.73,6.279,0.058,0.058,iteration,applied_iteration_adjustment,True
6,0,1,6,12.29,6.54,0.06,0.06,iteration,applied_iteration_adjustment,True
6,0,1,7,19.61,6.72,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,23.66,6.76,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,27.04,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.03,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,3.46,4.74,-0.051,-0.051,iteration,applied_iteration_adjustment,True
8,0,1,4,5.3,5.952,0.03,0.03,iteration,applied_iteration_adjustment,True
8,0,1,5,8.73,6.315,0.036,0.036,iteration,applied_iteration_adjustment,True
8,0,1,6,12.29,6.577,0.037,0.037,iteration,applied_iteration_adjustment,True
8,0,1,7,19.61,6.72,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,23.66,6.76,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,27.04,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
