iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.3,4.781,0.021,0.021,iteration,applied_iteration_adjustment,True
2,0,1,3,3.85,5.83,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,4,4.87,6.022,-0.058,-0.058,iteration,applied_iteration_adjustment,True
2,0,1,5,10.29,6.395,0.015,0.015,iteration,applied_iteration_adjustment,True
2,0,1,6,19.12,6.54,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.28,6.84,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.95,7.0,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.3,4.795,0.015,0.015,iteration,applied_iteration_adjustment,True
4,0,1,3,3.85,5.844,0.015,0.015,iteration,applied_iteration_adjustment,True
4,0,1,4,4.87,5.995,-0.027,-0.027,iteration,applied_iteration_adjustment,True
4,0,1,5,10.29,6.39,-0.006,-0.006,iteration,applied_iteration_adjustment,True
4,0,1,6,19.12,6.54,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.28,6.84,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.95,7.0,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.3,4.808,0.013,0.013,iteration,applied_iteration_adjustment,True
6,0,1,3,3.85,5.843,-0.002,-0.002,iteration,applied_iteration_adjustment,True
6,0,1,4,4.87,5.985,-0.01,-0.01,iteration,applied_iteration_adjustment,True
6,0,1,5,10.29,6.38,-0.009,-0.009,iteration,applied_iteration_adjustment,True
6,0,1,6,19.12,6.54,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.28,6.84,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.95,7.0,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.3,4.82,0.012,0.012,iteration,applied_iteration_adjustment,True
8,0,1,3,3.85,5.84,-0.003,-0.003,iteration,applied_iteration_adjustment,True
8,0,1,4,4.87,5.979,-0.006,-0.006,iteration,applied_iteration_adjustment,True
8,0,1,5,10.29,6.37,-0.011,-0.011,iteration,applied_iteration_adjustment,True
8,0,1,6,19.12,6.54,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.28,6.84,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.95,7.0,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
