iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.0,4.819,0.029,0.029,iteration,applied_iteration_adjustment,True
2,0,1,3,4.5,5.772,0.072,0.072,iteration,applied_iteration_adjustment,True
2,0,1,4,6.2,6.036,0.006,0.006,iteration,applied_iteration_adjustment,True
2,0,1,5,9.74,6.279,0.079,0.079,iteration,applied_iteration_adjustment,True
2,0,1,6,20.4,6.46,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.74,6.81,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.35,7.07,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.0,4.779,-0.039,-0.039,iteration,applied_iteration_adjustment,True
4,0,1,3,4.5,5.788,0.016,0.016,iteration,applied_iteration_adjustment,True
4,0,1,4,6.2,6.056,0.02,0.02,iteration,applied_iteration_adjustment,True
4,0,1,5,9.74,6.317,0.038,0.038,iteration,applied_iteration_adjustment,True
4,0,1,6,20.4,6.46,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.74,6.81,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.35,7.07,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.0,4.768,-0.011,-0.011,iteration,applied_iteration_adjustment,True
6,0,1,3,4.5,5.799,0.011,0.011,iteration,applied_iteration_adjustment,True
6,0,1,4,6.2,6.066,0.01,0.01,iteration,applied_iteration_adjustment,True
6,0,1,5,9.74,6.329,0.012,0.012,iteration,applied_iteration_adjustment,True
6,0,1,6,20.4,6.46,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.74,6.81,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.35,7.07,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.0,4.729,-0.039,-0.039,iteration,applied_iteration_adjustment,True
8,0,1,3,4.5,5.799,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,4,6.2,6.07,0.004,0.004,iteration,applied_iteration_adjustment,True
8,0,1,5,9.74,6.335,0.006,0.006,iteration,applied_iteration_adjustment,True
8,0,1,6,20.4,6.46,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.74,6.81,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.35,7.07,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
