iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.77,4.741,-0.009,-0.009,iteration,applied_iteration_adjustment,True
2,0,1,3,4.14,5.594,0.034,0.034,iteration,applied_iteration_adjustment,True
2,0,1,4,5.31,5.83,0.02,0.02,iteration,applied_iteration_adjustment,True
2,0,1,5,9.14,6.05,0.05,0.05,iteration,applied_iteration_adjustment,True
2,0,1,6,19.84,6.29,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,21.24,6.55,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.89,6.83,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.77,4.731,-0.01,-0.01,iteration,applied_iteration_adjustment,True
4,0,1,3,4.14,5.611,0.017,0.017,iteration,applied_iteration_adjustment,True
4,0,1,4,5.31,5.828,-0.002,-0.002,iteration,applied_iteration_adjustment,True
4,0,1,5,9.14,6.067,0.017,0.017,iteration,applied_iteration_adjustment,True
4,0,1,6,19.84,6.29,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,21.24,6.55,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.89,6.83,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.77,4.722,-0.009,-0.009,iteration,applied_iteration_adjustment,True
6,0,1,3,4.14,5.619,0.008,0.008,iteration,applied_iteration_adjustment,True
6,0,1,4,5.31,5.832,0.004,0.004,iteration,applied_iteration_adjustment,True
6,0,1,5,9.14,6.077,0.01,0.01,iteration,applied_iteration_adjustment,True
6,0,1,6,19.84,6.29,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,21.24,6.55,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.89,6.83,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.77,4.715,-0.008,-0.008,iteration,applied_iteration_adjustment,True
8,0,1,3,4.14,5.628,0.009,0.009,iteration,applied_iteration_adjustment,True
8,0,1,4,5.31,5.834,0.002,0.002,iteration,applied_iteration_adjustment,True
8,0,1,5,9.14,6.083,0.006,0.006,iteration,applied_iteration_adjustment,True
8,0,1,6,19.84,6.29,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,21.24,6.55,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.89,6.83,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
