iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.38,4.852,0.022,0.022,iteration,applied_iteration_adjustment,True
2,0,1,3,4.09,5.811,0.011,0.011,iteration,applied_iteration_adjustment,True
2,0,1,4,5.18,6.039,-0.071,-0.071,iteration,applied_iteration_adjustment,True
2,0,1,5,9.61,6.309,0.039,0.039,iteration,applied_iteration_adjustment,True
2,0,1,6,19.71,6.6,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.58,6.87,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.61,6.98,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.38,4.869,0.018,0.018,iteration,applied_iteration_adjustment,True
4,0,1,3,4.09,5.838,0.027,0.027,iteration,applied_iteration_adjustment,True
4,0,1,4,5.18,6.001,-0.038,-0.038,iteration,applied_iteration_adjustment,True
4,0,1,5,9.61,6.308,-0.001,-0.001,iteration,applied_iteration_adjustment,True
4,0,1,6,19.71,6.6,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.58,6.87,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.61,6.98,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.38,4.884,0.015,0.015,iteration,applied_iteration_adjustment,True
6,0,1,3,4.09,5.835,-0.003,-0.003,iteration,applied_iteration_adjustment,True
6,0,1,4,5.18,5.989,-0.012,-0.012,iteration,applied_iteration_adjustment,True
6,0,1,5,9.61,6.304,-0.003,-0.003,iteration,applied_iteration_adjustment,True
6,0,1,6,19.71,6.6,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.58,6.87,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.61,6.98,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.38,4.897,0.013,0.013,iteration,applied_iteration_adjustment,True
8,0,1,3,4.09,5.833,-0.002,-0.002,iteration,applied_iteration_adjustment,True
8,0,1,4,5.18,5.98,-0.009,-0.009,iteration,applied_iteration_adjustment,True
8,0,1,5,9.61,6.299,-0.005,-0.005,iteration,applied_iteration_adjustment,True
8,0,1,6,19.71,6.6,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.58,6.87,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.61,6.98,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
