iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.63,4.644,0.084,0.084,iteration,applied_iteration_adjustment,True
2,0,1,3,4.73,5.732,0.082,0.082,iteration,applied_iteration_adjustment,True
2,0,1,4,6.16,6.095,-0.055,-0.055,iteration,applied_iteration_adjustment,True
2,0,1,5,10.18,6.417,0.057,0.057,iteration,applied_iteration_adjustment,True
2,0,1,6,19.11,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.93,6.77,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.56,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.63,4.687,0.042,0.042,iteration,applied_iteration_adjustment,True
4,0,1,3,4.73,5.786,0.055,0.055,iteration,applied_iteration_adjustment,True
4,0,1,4,6.16,6.08,-0.015,-0.015,iteration,applied_iteration_adjustment,True
4,0,1,5,10.18,6.408,-0.009,-0.009,iteration,applied_iteration_adjustment,True
4,0,1,6,19.11,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.93,6.77,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.56,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.63,4.713,0.026,0.026,iteration,applied_iteration_adjustment,True
6,0,1,3,4.73,5.827,0.04,0.04,iteration,applied_iteration_adjustment,True
6,0,1,4,6.16,6.063,-0.017,-0.017,iteration,applied_iteration_adjustment,True
6,0,1,5,10.18,6.388,-0.02,-0.02,iteration,applied_iteration_adjustment,True
6,0,1,6,19.11,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.93,6.77,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.56,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.63,4.741,0.028,0.028,iteration,applied_iteration_adjustment,True
8,0,1,3,4.73,5.854,0.028,0.028,iteration,applied_iteration_adjustment,True
8,0,1,4,6.16,6.041,-0.022,-0.022,iteration,applied_iteration_adjustment,True
8,0,1,5,10.18,6.359,-0.029,-0.029,iteration,applied_iteration_adjustment,True
8,0,1,6,19.11,6.7,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.93,6.77,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.56,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
