iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.99,4.595,-0.015,-0.015,iteration,applied_iteration_adjustment,True
2,0,1,3,3.75,5.627,0.017,0.017,iteration,applied_iteration_adjustment,True
2,0,1,4,5.57,5.889,0.019,0.019,iteration,applied_iteration_adjustment,True
2,0,1,5,9.58,6.072,0.052,0.052,iteration,applied_iteration_adjustment,True
2,0,1,6,19.11,6.31,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.09,6.6,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.26,6.98,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.99,4.583,-0.012,-0.012,iteration,applied_iteration_adjustment,True
4,0,1,3,3.75,5.633,0.007,0.007,iteration,applied_iteration_adjustment,True
4,0,1,4,5.57,5.894,0.005,0.005,iteration,applied_iteration_adjustment,True
4,0,1,5,9.58,6.09,0.017,0.017,iteration,applied_iteration_adjustment,True
4,0,1,6,19.11,6.31,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.09,6.6,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.26,6.98,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.99,4.57,-0.013,-0.013,iteration,applied_iteration_adjustment,True
6,0,1,3,3.75,5.631,-0.003,-0.003,iteration,applied_iteration_adjustment,True
6,0,1,4,5.57,5.9,0.006,0.006,iteration,applied_iteration_adjustment,True
6,0,1,5,9.58,6.103,0.014,0.014,iteration,applied_iteration_adjustment,True
6,0,1,6,19.11,6.31,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.09,6.6,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.26,6.98,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.99,4.559,-0.011,-0.011,iteration,applied_iteration_adjustment,True
8,0,1,3,3.75,5.632,0.001,0.001,iteration,applied_iteration_adjustment,True
8,0,1,4,5.57,5.902,0.002,0.002,iteration,applied_iteration_adjustment,True
8,0,1,5,9.58,6.113,0.01,0.01,iteration,applied_iteration_adjustment,True
8,0,1,6,19.11,6.31,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.09,6.6,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.26,6.98,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
