iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.66,4.871,0.021,0.021,iteration,applied_iteration_adjustment,True
2,0,1,3,4.1,5.898,0.008,0.008,iteration,applied_iteration_adjustment,True
2,0,1,4,5.52,6.093,-0.027,-0.027,iteration,applied_iteration_adjustment,True
2,0,1,5,8.89,6.404,-0.036,-0.036,iteration,applied_iteration_adjustment,True
2,0,1,6,18.72,6.54,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.53,6.84,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.62,7.08,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.66,4.886,0.015,0.015,iteration,applied_iteration_adjustment,True
4,0,1,3,4.1,5.9,0.002,0.002,iteration,applied_iteration_adjustment,True
4,0,1,4,5.52,6.086,-0.007,-0.007,iteration,applied_iteration_adjustment,True
4,0,1,5,8.89,6.384,-0.02,-0.02,iteration,applied_iteration_adjustment,True
4,0,1,6,18.72,6.54,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.53,6.84,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.62,7.08,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.66,4.897,0.011,0.011,iteration,applied_iteration_adjustment,True
6,0,1,3,4.1,5.898,-0.002,-0.002,iteration,applied_iteration_adjustment,True
6,0,1,4,5.52,6.084,-0.002,-0.002,iteration,applied_iteration_adjustment,True
6,0,1,5,8.89,6.368,-0.016,-0.016,iteration,applied_iteration_adjustment,True
6,0,1,6,18.72,6.54,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.53,6.84,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.62,7.08,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.66,4.906,0.009,0.009,iteration,applied_iteration_adjustment,True
8,0,1,3,4.1,5.896,-0.002,-0.002,iteration,applied_iteration_adjustment,True
8,0,1,4,5.52,6.082,-0.002,-0.002,iteration,applied_iteration_adjustment,True
8,0,1,5,8.89,6.355,-0.013,-0.013,iteration,applied_iteration_adjustment,True
8,0,1,6,18.72,6.54,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.53,6.84,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.62,7.08,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
