iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,3.09,4.822,0.002,0.002,iteration,applied_iteration_adjustment,True
2,0,1,3,3.25,5.699,-0.031,-0.031,iteration,applied_iteration_adjustment,True
2,0,1,4,4.13,5.882,-0.028,-0.028,iteration,applied_iteration_adjustment,True
2,0,1,5,9.58,6.182,0.042,0.042,iteration,applied_iteration_adjustment,True
2,0,1,6,20.58,6.41,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,21.87,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.33,6.91,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,3.09,4.824,0.002,0.002,iteration,applied_iteration_adjustment,True
4,0,1,3,3.25,5.668,-0.031,-0.031,iteration,applied_iteration_adjustment,True
4,0,1,4,4.13,5.878,-0.004,-0.004,iteration,applied_iteration_adjustment,True
4,0,1,5,9.58,6.192,0.01,0.01,iteration,applied_iteration_adjustment,True
4,0,1,6,20.58,6.41,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,21.87,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.33,6.91,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,3.09,4.826,0.002,0.002,iteration,applied_iteration_adjustment,True
6,0,1,3,3.25,5.639,-0.029,-0.029,iteration,applied_iteration_adjustment,True
6,0,1,4,4.13,5.881,0.003,0.003,iteration,applied_iteration_adjustment,True
6,0,1,5,9.58,6.196,0.005,0.005,iteration,applied_iteration_adjustment,True
6,0,1,6,20.58,6.41,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,21.87,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.33,6.91,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,3.09,4.827,0.002,0.002,iteration,applied_iteration_adjustment,True
8,0,1,3,3.25,5.64,0.001,0.001,iteration,applied_iteration_adjustment,True
8,0,1,4,4.13,5.875,-0.006,-0.006,iteration,applied_iteration_adjustment,True
8,0,1,5,9.58,6.194,-0.003,-0.003,iteration,applied_iteration_adjustment,True
8,0,1,6,20.58,6.41,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,21.87,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.33,6.91,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
