iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.7,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,3,3.47,4.927,0.087,0.087,iteration,applied_iteration_adjustment,True
2,0,1,4,5.74,5.178,0.148,0.148,iteration,applied_iteration_adjustment,True
2,0,1,5,7.8,5.257,0.177,0.177,iteration,applied_iteration_adjustment,True
2,0,1,6,9.72,5.481,0.121,0.121,iteration,applied_iteration_adjustment,True
2,0,1,7,12.28,5.866,0.026,0.026,iteration,applied_iteration_adjustment,True
2,0,1,8,15.76,6.172,0.042,0.042,iteration,applied_iteration_adjustment,True
2,0,1,9,19.51,6.606,0.076,0.076,iteration,applied_iteration_adjustment,True
2,0,1,10,21.91,6.783,-0.017,-0.017,iteration,applied_iteration_adjustment,True
2,0,1,11,26.88,6.83,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.7,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,3.47,4.732,-0.195,-0.195,iteration,applied_iteration_adjustment,True
4,0,1,4,5.74,5.349,0.171,0.171,iteration,applied_iteration_adjustment,True
4,0,1,5,7.8,5.407,0.15,0.15,iteration,applied_iteration_adjustment,True
4,0,1,6,9.72,5.616,0.135,0.135,iteration,applied_iteration_adjustment,True
4,0,1,7,12.28,5.916,0.05,0.05,iteration,applied_iteration_adjustment,True
4,0,1,8,15.76,6.244,0.072,0.072,iteration,applied_iteration_adjustment,True
4,0,1,9,19.51,6.629,0.024,0.024,iteration,applied_iteration_adjustment,True
4,0,1,10,21.91,6.783,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,11,26.88,6.83,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.7,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,3.47,4.532,-0.2,-0.2,iteration,applied_iteration_adjustment,True
6,0,1,4,5.74,5.434,0.085,0.085,iteration,applied_iteration_adjustment,True
6,0,1,5,7.8,5.483,0.076,0.076,iteration,applied_iteration_adjustment,True
6,0,1,6,9.72,5.708,0.092,0.092,iteration,applied_iteration_adjustment,True
6,0,1,7,12.28,5.961,0.045,0.045,iteration,applied_iteration_adjustment,True
6,0,1,8,15.76,6.295,0.052,0.052,iteration,applied_iteration_adjustment,True
6,0,1,9,19.51,6.678,0.049,0.049,iteration,applied_iteration_adjustment,True
6,0,1,10,21.91,6.783,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,11,26.88,6.83,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.499,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.7,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,3.47,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,4,5.74,5.506,0.072,0.072,iteration,applied_iteration_adjustment,True
8,0,1,5,7.8,5.562,0.079,0.079,iteration,applied_iteration_adjustment,True
8,0,1,6,9.72,5.79,0.082,0.082,iteration,applied_iteration_adjustment,True
8,0,1,7,12.28,6.007,0.046,0.046,iteration,applied_iteration_adjustment,True
8,0,1,8,15.76,6.356,0.06,0.06,iteration,applied_iteration_adjustment,True
8,0,1,9,19.51,6.728,0.05,0.05,iteration,applied_iteration_adjustment,True
8,0,1,10,21.91,6.783,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,11,26.88,6.83,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,12,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
