iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.64,4.786,-0.004,-0.004,iteration,applied_iteration_adjustment,True
2,0,1,3,3.88,5.614,0.024,0.024,iteration,applied_iteration_adjustment,True
2,0,1,4,5.0,5.868,0.038,0.038,iteration,applied_iteration_adjustment,True
2,0,1,5,8.91,6.179,-0.021,-0.021,iteration,applied_iteration_adjustment,True
2,0,1,6,19.02,6.43,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,23.33,6.64,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.36,6.92,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.64,4.779,-0.006,-0.006,iteration,applied_iteration_adjustment,True
4,0,1,3,3.88,5.611,-0.003,-0.003,iteration,applied_iteration_adjustment,True
4,0,1,4,5.0,5.88,0.012,0.012,iteration,applied_iteration_adjustment,True
4,0,1,5,8.91,6.176,-0.003,-0.003,iteration,applied_iteration_adjustment,True
4,0,1,6,19.02,6.43,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,23.33,6.64,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.36,6.92,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.64,4.773,-0.006,-0.006,iteration,applied_iteration_adjustment,True
6,0,1,3,3.88,5.617,0.006,0.006,iteration,applied_iteration_adjustment,True
6,0,1,4,5.0,5.885,0.005,0.005,iteration,applied_iteration_adjustment,True
6,0,1,5,8.91,6.173,-0.003,-0.003,iteration,applied_iteration_adjustment,True
6,0,1,6,19.02,6.43,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,23.33,6.64,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.36,6.92,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.64,4.767,-0.006,-0.006,iteration,applied_iteration_adjustment,True
8,0,1,3,3.88,5.623,0.006,0.006,iteration,applied_iteration_adjustment,True
8,0,1,4,5.0,5.888,0.003,0.003,iteration,applied_iteration_adjustment,True
8,0,1,5,8.91,6.171,-0.002,-0.002,iteration,applied_iteration_adjustment,True
8,0,1,6,19.02,6.43,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,23.33,6.64,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.36,6.92,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
