iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.26,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,3,3.88,4.553,-0.197,-0.197,iteration,applied_iteration_adjustment,True
2,0,1,4,5.02,5.82,0.2,0.2,iteration,applied_iteration_adjustment,True
2,0,1,5,10.34,5.933,0.123,0.123,iteration,applied_iteration_adjustment,True
2,0,1,6,12.93,6.31,0.08,0.08,iteration,applied_iteration_adjustment,True
2,0,1,7,18.73,6.6,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,23.47,6.92,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,26.55,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.26,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,3.88,4.502,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,4,5.02,5.877,0.057,0.057,iteration,applied_iteration_adjustment,True
4,0,1,5,10.34,5.985,0.052,0.052,iteration,applied_iteration_adjustment,True
4,0,1,6,12.93,6.343,0.033,0.033,iteration,applied_iteration_adjustment,True
4,0,1,7,18.73,6.6,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,23.47,6.92,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,26.55,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.26,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,3.88,4.502,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,4,5.02,5.905,0.028,0.028,iteration,applied_iteration_adjustment,True
6,0,1,5,10.34,6.055,0.07,0.07,iteration,applied_iteration_adjustment,True
6,0,1,6,12.93,6.371,0.028,0.028,iteration,applied_iteration_adjustment,True
6,0,1,7,18.73,6.6,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,23.47,6.92,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,26.55,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.26,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,3.88,4.502,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,4,5.02,5.926,0.021,0.021,iteration,applied_iteration_adjustment,True
8,0,1,5,10.34,6.113,0.058,0.058,iteration,applied_iteration_adjustment,True
8,0,1,6,12.93,6.386,0.016,0.016,iteration,applied_iteration_adjustment,True
8,0,1,7,18.73,6.6,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,23.47,6.92,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,26.55,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
