iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.97,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,3,3.99,4.822,0.082,0.082,iteration,applied_iteration_adjustment,True
2,0,1,4,6.24,6.006,0.056,0.056,iteration,applied_iteration_adjustment,True
2,0,1,5,9.15,6.249,0.009,0.009,iteration,applied_iteration_adjustment,True
2,0,1,6,18.39,6.63,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.33,6.79,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.81,6.98,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.97,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,3.99,4.86,0.038,0.038,iteration,applied_iteration_adjustment,True
4,0,1,4,6.24,6.032,0.026,0.026,iteration,applied_iteration_adjustment,True
4,0,1,5,9.15,6.326,0.077,0.077,iteration,applied_iteration_adjustment,True
4,0,1,6,18.39,6.63,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.33,6.79,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.81,6.98,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.97,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,3.99,4.913,0.052,0.052,iteration,applied_iteration_adjustment,True
6,0,1,4,6.24,6.059,0.027,0.027,iteration,applied_iteration_adjustment,True
6,0,1,5,9.15,6.346,0.02,0.02,iteration,applied_iteration_adjustment,True
6,0,1,6,18.39,6.63,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.33,6.79,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.81,6.98,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.97,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,3.99,4.984,0.072,0.072,iteration,applied_iteration_adjustment,True
8,0,1,4,6.24,6.078,0.019,0.019,iteration,applied_iteration_adjustment,True
8,0,1,5,9.15,6.364,0.017,0.017,iteration,applied_iteration_adjustment,True
8,0,1,6,18.39,6.63,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.33,6.79,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.81,6.98,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
