iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.46,4.9,0.2,0.2,iteration,applied_iteration_adjustment,True
2,0,1,3,4.63,5.693,0.083,0.083,iteration,applied_iteration_adjustment,True
2,0,1,4,5.64,6.054,-0.076,-0.076,iteration,applied_iteration_adjustment,True
2,0,1,5,9.41,6.334,0.034,0.034,iteration,applied_iteration_adjustment,True
2,0,1,6,19.02,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,21.94,6.71,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.94,7.17,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.46,5.024,0.124,0.124,iteration,applied_iteration_adjustment,True
4,0,1,3,4.63,5.802,0.109,0.109,iteration,applied_iteration_adjustment,True
4,0,1,4,5.64,6.028,-0.026,-0.026,iteration,applied_iteration_adjustment,True
4,0,1,5,9.41,6.314,-0.019,-0.019,iteration,applied_iteration_adjustment,True
4,0,1,6,19.02,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,21.94,6.71,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.94,7.17,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.46,5.112,0.087,0.087,iteration,applied_iteration_adjustment,True
6,0,1,3,4.63,5.884,0.082,0.082,iteration,applied_iteration_adjustment,True
6,0,1,4,5.64,6.007,-0.021,-0.021,iteration,applied_iteration_adjustment,True
6,0,1,5,9.41,6.295,-0.02,-0.02,iteration,applied_iteration_adjustment,True
6,0,1,6,19.02,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,21.94,6.71,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.94,7.17,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.46,5.203,0.092,0.092,iteration,applied_iteration_adjustment,True
8,0,1,3,4.63,5.913,0.029,0.029,iteration,applied_iteration_adjustment,True
8,0,1,4,5.64,5.993,-0.013,-0.013,iteration,applied_iteration_adjustment,True
8,0,1,5,9.41,6.277,-0.017,-0.017,iteration,applied_iteration_adjustment,True
8,0,1,6,19.02,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,21.94,6.71,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.94,7.17,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
