iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.85,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,3,3.61,4.619,-0.191,-0.191,iteration,applied_iteration_adjustment,True
2,0,1,4,5.75,5.832,0.172,0.172,iteration,applied_iteration_adjustment,True
2,0,1,5,9.39,6.172,0.152,0.152,iteration,applied_iteration_adjustment,True
2,0,1,6,12.24,6.341,-0.009,-0.009,iteration,applied_iteration_adjustment,True
2,0,1,7,19.72,6.59,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,23.01,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,26.96,7.08,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.85,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,3.61,4.502,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,4,5.75,5.901,0.068,0.068,iteration,applied_iteration_adjustment,True
4,0,1,5,9.39,6.207,0.035,0.035,iteration,applied_iteration_adjustment,True
4,0,1,6,12.24,6.435,0.094,0.094,iteration,applied_iteration_adjustment,True
4,0,1,7,19.72,6.59,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,23.01,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,26.96,7.08,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.85,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,3.61,4.502,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,4,5.75,5.939,0.038,0.038,iteration,applied_iteration_adjustment,True
6,0,1,5,9.39,6.242,0.035,0.035,iteration,applied_iteration_adjustment,True
6,0,1,6,12.24,6.462,0.027,0.027,iteration,applied_iteration_adjustment,True
6,0,1,7,19.72,6.59,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,23.01,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,26.96,7.08,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.85,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,3.61,4.502,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,4,5.75,5.969,0.031,0.031,iteration,applied_iteration_adjustment,True
8,0,1,5,9.39,6.225,-0.017,-0.017,iteration,applied_iteration_adjustment,True
8,0,1,6,12.24,6.457,-0.005,-0.005,iteration,applied_iteration_adjustment,True
8,0,1,7,19.72,6.59,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,23.01,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,26.96,7.08,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
