iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.58,4.739,-0.001,-0.001,iteration,applied_iteration_adjustment,True
2,0,1,3,3.69,5.698,-0.012,-0.012,iteration,applied_iteration_adjustment,True
2,0,1,4,5.24,5.951,0.001,0.001,iteration,applied_iteration_adjustment,True
2,0,1,5,8.99,6.212,0.022,0.022,iteration,applied_iteration_adjustment,True
2,0,1,6,19.24,6.48,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,21.78,6.74,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.74,6.95,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.58,4.737,-0.002,-0.002,iteration,applied_iteration_adjustment,True
4,0,1,3,3.69,5.695,-0.003,-0.003,iteration,applied_iteration_adjustment,True
4,0,1,4,5.24,5.948,-0.004,-0.004,iteration,applied_iteration_adjustment,True
4,0,1,5,8.99,6.214,0.002,0.002,iteration,applied_iteration_adjustment,True
4,0,1,6,19.24,6.48,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,21.78,6.74,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.74,6.95,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.58,4.734,-0.003,-0.003,iteration,applied_iteration_adjustment,True
6,0,1,3,3.69,5.696,0.002,0.002,iteration,applied_iteration_adjustment,True
6,0,1,4,5.24,5.946,-0.001,-0.001,iteration,applied_iteration_adjustment,True
6,0,1,5,8.99,6.212,-0.002,-0.002,iteration,applied_iteration_adjustment,True
6,0,1,6,19.24,6.48,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,21.78,6.74,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.74,6.95,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.58,4.732,-0.002,-0.002,iteration,applied_iteration_adjustment,True
8,0,1,3,3.69,5.697,0.001,0.001,iteration,applied_iteration_adjustment,True
8,0,1,4,5.24,5.945,-0.001,-0.001,iteration,applied_iteration_adjustment,True
8,0,1,5,8.99,6.208,-0.003,-0.003,iteration,applied_iteration_adjustment,True
8,0,1,6,19.24,6.48,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,21.78,6.74,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.74,6.95,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
