iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.39,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,3,4.37,5.01,0.16,0.16,iteration,applied_iteration_adjustment,True
2,0,1,4,6.69,5.893,0.113,0.113,iteration,applied_iteration_adjustment,True
2,0,1,5,10.55,6.149,0.029,0.029,iteration,applied_iteration_adjustment,True
2,0,1,6,13.29,6.403,0.103,0.103,iteration,applied_iteration_adjustment,True
2,0,1,7,19.0,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,23.53,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,26.51,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.39,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,4.37,5.019,0.009,0.009,iteration,applied_iteration_adjustment,True
4,0,1,4,6.69,5.957,0.064,0.064,iteration,applied_iteration_adjustment,True
4,0,1,5,10.55,6.186,0.038,0.038,iteration,applied_iteration_adjustment,True
4,0,1,6,13.29,6.463,0.06,0.06,iteration,applied_iteration_adjustment,True
4,0,1,7,19.0,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,23.53,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,26.51,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.39,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,4.37,5.075,0.055,0.055,iteration,applied_iteration_adjustment,True
6,0,1,4,6.69,6.001,0.044,0.044,iteration,applied_iteration_adjustment,True
6,0,1,5,10.55,6.225,0.039,0.039,iteration,applied_iteration_adjustment,True
6,0,1,6,13.29,6.513,0.05,0.05,iteration,applied_iteration_adjustment,True
6,0,1,7,19.0,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,23.53,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,26.51,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.39,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,4.37,5.147,0.072,0.072,iteration,applied_iteration_adjustment,True
8,0,1,4,6.69,6.039,0.038,0.038,iteration,applied_iteration_adjustment,True
8,0,1,5,10.55,6.245,0.02,0.02,iteration,applied_iteration_adjustment,True
8,0,1,6,13.29,6.556,0.043,0.043,iteration,applied_iteration_adjustment,True
8,0,1,7,19.0,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,23.53,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,26.51,7.09,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
