iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.09,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,3,3.52,5.36,0.2,0.2,iteration,applied_iteration_adjustment,True
2,0,1,4,5.69,6.025,0.025,0.025,iteration,applied_iteration_adjustment,True
2,0,1,5,8.85,6.259,0.029,0.029,iteration,applied_iteration_adjustment,True
2,0,1,6,19.77,6.43,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.9,6.66,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.5,6.85,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.09,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,3.52,5.446,0.086,0.086,iteration,applied_iteration_adjustment,True
4,0,1,4,5.69,6.058,0.034,0.034,iteration,applied_iteration_adjustment,True
4,0,1,5,8.85,6.315,0.057,0.057,iteration,applied_iteration_adjustment,True
4,0,1,6,19.77,6.43,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.9,6.66,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.5,6.85,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.09,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,3.52,5.49,0.043,0.043,iteration,applied_iteration_adjustment,True
6,0,1,4,5.69,6.09,0.032,0.032,iteration,applied_iteration_adjustment,True
6,0,1,5,8.85,6.355,0.04,0.04,iteration,applied_iteration_adjustment,True
6,0,1,6,19.77,6.43,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.9,6.66,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.5,6.85,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.499,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.09,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,3.52,5.558,0.068,0.068,iteration,applied_iteration_adjustment,True
8,0,1,4,5.69,6.107,0.017,0.017,iteration,applied_iteration_adjustment,True
8,0,1,5,8.85,6.369,0.014,0.014,iteration,applied_iteration_adjustment,True
8,0,1,6,19.77,6.43,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.9,6.66,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.5,6.85,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
