iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.55,4.768,-0.012,-0.012,iteration,applied_iteration_adjustment,True
2,0,1,3,4.42,5.63,0.03,0.03,iteration,applied_iteration_adjustment,True
2,0,1,4,5.58,5.88,0.01,0.01,iteration,applied_iteration_adjustment,True
2,0,1,5,9.28,6.136,0.036,0.036,iteration,applied_iteration_adjustment,True
2,0,1,6,19.71,6.42,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,21.49,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.81,6.97,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.55,4.757,-0.011,-0.011,iteration,applied_iteration_adjustment,True
4,0,1,3,4.42,5.652,0.022,0.022,iteration,applied_iteration_adjustment,True
4,0,1,4,5.58,5.876,-0.004,-0.004,iteration,applied_iteration_adjustment,True
4,0,1,5,9.28,6.142,0.006,0.006,iteration,applied_iteration_adjustment,True
4,0,1,6,19.71,6.42,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,21.49,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.81,6.97,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.55,4.748,-0.009,-0.009,iteration,applied_iteration_adjustment,True
6,0,1,3,4.42,5.666,0.014,0.014,iteration,applied_iteration_adjustment,True
6,0,1,4,5.58,5.877,0.001,0.001,iteration,applied_iteration_adjustment,True
6,0,1,5,9.28,6.143,0.001,0.001,iteration,applied_iteration_adjustment,True
6,0,1,6,19.71,6.42,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,21.49,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.81,6.97,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.55,4.744,-0.004,-0.004,iteration,applied_iteration_adjustment,True
8,0,1,3,4.42,5.68,0.015,0.015,iteration,applied_iteration_adjustment,True
8,0,1,4,5.58,5.878,0.001,0.001,iteration,applied_iteration_adjustment,True
8,0,1,5,9.28,6.139,-0.004,-0.004,iteration,applied_iteration_adjustment,True
8,0,1,6,19.71,6.42,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,21.49,6.65,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.81,6.97,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
