iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.72,4.746,-0.064,-0.064,iteration,applied_iteration_adjustment,True
2,0,1,3,4.23,5.41,0.2,0.2,iteration,applied_iteration_adjustment,True
2,0,1,4,5.95,6.079,-0.011,-0.011,iteration,applied_iteration_adjustment,True
2,0,1,5,9.01,6.307,-0.003,-0.003,iteration,applied_iteration_adjustment,True
2,0,1,6,19.39,6.66,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.92,6.77,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.06,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.72,4.618,-0.128,-0.128,iteration,applied_iteration_adjustment,True
4,0,1,3,4.23,5.591,0.181,0.181,iteration,applied_iteration_adjustment,True
4,0,1,4,5.95,6.084,0.005,0.005,iteration,applied_iteration_adjustment,True
4,0,1,5,9.01,6.33,0.023,0.023,iteration,applied_iteration_adjustment,True
4,0,1,6,19.39,6.66,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.92,6.77,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.06,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.72,4.558,-0.06,-0.06,iteration,applied_iteration_adjustment,True
6,0,1,3,4.23,5.696,0.105,0.105,iteration,applied_iteration_adjustment,True
6,0,1,4,5.95,6.089,0.005,0.005,iteration,applied_iteration_adjustment,True
6,0,1,5,9.01,6.333,0.003,0.003,iteration,applied_iteration_adjustment,True
6,0,1,6,19.39,6.66,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.92,6.77,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.06,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.72,4.525,-0.032,-0.032,iteration,applied_iteration_adjustment,True
8,0,1,3,4.23,5.737,0.041,0.041,iteration,applied_iteration_adjustment,True
8,0,1,4,5.95,6.083,-0.005,-0.005,iteration,applied_iteration_adjustment,True
8,0,1,5,9.01,6.333,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,6,19.39,6.66,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.92,6.77,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.06,6.96,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
