iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.38,4.834,0.014,0.014,iteration,applied_iteration_adjustment,True
2,0,1,3,3.97,5.762,0.002,0.002,iteration,applied_iteration_adjustment,True
2,0,1,4,5.04,6.02,-0.06,-0.06,iteration,applied_iteration_adjustment,True
2,0,1,5,9.53,6.268,0.048,0.048,iteration,applied_iteration_adjustment,True
2,0,1,6,19.81,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.48,6.79,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,26.49,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.38,4.843,0.009,0.009,iteration,applied_iteration_adjustment,True
4,0,1,3,3.97,5.782,0.019,0.019,iteration,applied_iteration_adjustment,True
4,0,1,4,5.04,5.992,-0.028,-0.028,iteration,applied_iteration_adjustment,True
4,0,1,5,9.53,6.276,0.008,0.008,iteration,applied_iteration_adjustment,True
4,0,1,6,19.81,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.48,6.79,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,26.49,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.38,4.852,0.009,0.009,iteration,applied_iteration_adjustment,True
6,0,1,3,3.97,5.811,0.03,0.03,iteration,applied_iteration_adjustment,True
6,0,1,4,5.04,5.969,-0.023,-0.023,iteration,applied_iteration_adjustment,True
6,0,1,5,9.53,6.269,-0.007,-0.007,iteration,applied_iteration_adjustment,True
6,0,1,6,19.81,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.48,6.79,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,26.49,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.38,4.859,0.007,0.007,iteration,applied_iteration_adjustment,True
8,0,1,3,3.97,5.814,0.003,0.003,iteration,applied_iteration_adjustment,True
8,0,1,4,5.04,5.965,-0.004,-0.004,iteration,applied_iteration_adjustment,True
8,0,1,5,9.53,6.263,-0.006,-0.006,iteration,applied_iteration_adjustment,True
8,0,1,6,19.81,6.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.48,6.79,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,26.49,6.88,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
