iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.34,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,3,4.85,4.758,-0.022,-0.022,iteration,applied_iteration_adjustment,True
2,0,1,4,4.99,5.721,0.111,0.111,iteration,applied_iteration_adjustment,True
2,0,1,5,8.72,6.007,0.117,0.117,iteration,applied_iteration_adjustment,True
2,0,1,6,13.1,6.314,0.064,0.064,iteration,applied_iteration_adjustment,True
2,0,1,7,20.26,6.57,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,22.54,6.8,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,26.36,7.04,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.34,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,3,4.85,4.745,-0.014,-0.014,iteration,applied_iteration_adjustment,True
4,0,1,4,4.99,5.797,0.076,0.076,iteration,applied_iteration_adjustment,True
4,0,1,5,8.72,6.079,0.072,0.072,iteration,applied_iteration_adjustment,True
4,0,1,6,13.1,6.366,0.051,0.051,iteration,applied_iteration_adjustment,True
4,0,1,7,20.26,6.57,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,22.54,6.8,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,26.36,7.04,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.34,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,4.85,4.733,-0.011,-0.011,iteration,applied_iteration_adjustment,True
6,0,1,4,4.99,5.845,0.048,0.048,iteration,applied_iteration_adjustment,True
6,0,1,5,8.72,6.153,0.073,0.073,iteration,applied_iteration_adjustment,True
6,0,1,6,13.1,6.433,0.067,0.067,iteration,applied_iteration_adjustment,True
6,0,1,7,20.26,6.57,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,22.54,6.8,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,26.36,7.04,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.499,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.34,4.5,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,4.85,4.725,-0.008,-0.008,iteration,applied_iteration_adjustment,True
8,0,1,4,4.99,5.889,0.043,0.043,iteration,applied_iteration_adjustment,True
8,0,1,5,8.72,6.211,0.058,0.058,iteration,applied_iteration_adjustment,True
8,0,1,6,13.1,6.496,0.063,0.063,iteration,applied_iteration_adjustment,True
8,0,1,7,20.26,6.57,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,22.54,6.8,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,26.36,7.04,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,10,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
