iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,2.62,4.94,0.08,0.08,iteration,applied_iteration_adjustment,True
2,0,1,3,4.19,5.801,0.031,0.031,iteration,applied_iteration_adjustment,True
2,0,1,4,6.49,6.104,0.014,0.014,iteration,applied_iteration_adjustment,True
2,0,1,5,8.93,6.259,0.049,0.049,iteration,applied_iteration_adjustment,True
2,0,1,6,18.99,6.61,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,22.81,6.85,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.53,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,2.62,4.973,0.033,0.033,iteration,applied_iteration_adjustment,True
4,0,1,3,4.19,5.807,0.005,0.005,iteration,applied_iteration_adjustment,True
4,0,1,4,6.49,6.111,0.007,0.007,iteration,applied_iteration_adjustment,True
4,0,1,5,8.93,6.287,0.028,0.028,iteration,applied_iteration_adjustment,True
4,0,1,6,18.99,6.61,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,22.81,6.85,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.53,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,2.62,4.968,-0.005,-0.005,iteration,applied_iteration_adjustment,True
6,0,1,3,4.19,5.812,0.006,0.006,iteration,applied_iteration_adjustment,True
6,0,1,4,6.49,6.117,0.007,0.007,iteration,applied_iteration_adjustment,True
6,0,1,5,8.93,6.289,0.002,0.002,iteration,applied_iteration_adjustment,True
6,0,1,6,18.99,6.61,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,22.81,6.85,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.53,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,2.62,4.971,0.003,0.003,iteration,applied_iteration_adjustment,True
8,0,1,3,4.19,5.82,0.007,0.007,iteration,applied_iteration_adjustment,True
8,0,1,4,6.49,6.114,-0.003,-0.003,iteration,applied_iteration_adjustment,True
8,0,1,5,8.93,6.282,-0.007,-0.007,iteration,applied_iteration_adjustment,True
8,0,1,6,18.99,6.61,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,22.81,6.85,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.53,7.02,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
