iteration,backup,model,layer,depth,velocity,printed_change,applied_change,change_type,change_semantics,applied
2,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
2,0,1,2,1.78,4.568,0.008,0.008,iteration,applied_iteration_adjustment,True
2,0,1,3,3.84,4.794,0.074,0.074,iteration,applied_iteration_adjustment,True
2,0,1,4,5.68,5.972,0.022,0.022,iteration,applied_iteration_adjustment,True
2,0,1,5,10.12,6.279,0.039,0.039,iteration,applied_iteration_adjustment,True
2,0,1,6,18.44,6.46,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,7,23.65,6.89,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,8,27.39,7.07,0.0,0.0,iteration,applied_iteration_adjustment,True
2,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
4,0,1,2,1.78,4.52,-0.048,-0.048,iteration,applied_iteration_adjustment,True
4,0,1,3,3.84,4.85,0.055,0.055,iteration,applied_iteration_adjustment,True
4,0,1,4,5.68,5.984,0.012,0.012,iteration,applied_iteration_adjustment,True
4,0,1,5,10.12,6.314,0.035,0.035,iteration,applied_iteration_adjustment,True
4,0,1,6,18.44,6.46,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,7,23.65,6.89,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,8,27.39,7.07,0.0,0.0,iteration,applied_iteration_adjustment,True
4,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
6,0,1,2,1.78,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,3,3.84,4.937,0.087,0.087,iteration,applied_iteration_adjustment,True
6,0,1,4,5.68,5.987,0.003,0.003,iteration,applied_iteration_adjustment,True
6,0,1,5,10.12,6.323,0.008,0.008,iteration,applied_iteration_adjustment,True
6,0,1,6,18.44,6.46,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,7,23.65,6.89,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,8,27.39,7.07,0.0,0.0,iteration,applied_iteration_adjustment,True
6,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,1,-5.0,4.5,-0.0,-0.0,iteration,applied_iteration_adjustment,True
8,0,1,2,1.78,4.501,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,3,3.84,5.048,0.111,0.111,iteration,applied_iteration_adjustment,True
8,0,1,4,5.68,5.991,0.004,0.004,iteration,applied_iteration_adjustment,True
8,0,1,5,10.12,6.308,-0.015,-0.015,iteration,applied_iteration_adjustment,True
8,0,1,6,18.44,6.46,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,7,23.65,6.89,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,8,27.39,7.07,0.0,0.0,iteration,applied_iteration_adjustment,True
8,0,1,9,45.0,8.1,0.0,0.0,iteration,applied_iteration_adjustment,True
